Product Name,JLR
Station Name,EOL
Serial Number,!193520042!_V29113441
DateTime,20191227_185501
Total Test Time,305.951000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read U Current,-261.886,,-500,500,Passed,0.182
Set_U_DutyCycle= 0.54,,,,,Passed,0.227
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1873,,1000,3000,Passed,0.076
Read U Current,-124.668,,-500,500,Passed,0.184
Set_U_DutyCycle= 0.5,,,,,Passed,0.236
Wait,,,,,Passed,0.533
Set FSTCGTC_BenchPhaCurTgtC=0,2048,,1000,3000,Passed,0.082
Read U Current,0.503,,-500,500,Passed,0.185
Set_U_DutyCycle= 0.46,,,,,Passed,0.235
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[0],2261,,1000,3000,Passed,0.081
Read U Current,148.376,,-500,500,Passed,0.177
Set_U_DutyCycle= 0.455,,,,,Passed,0.234
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2467,,1000,3000,Passed,0.097
Read U Current,296.105,,-500,500,Passed,0.183
Set_U_DutyCycle= 0.452,,,,,Passed,0.237
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2613,,1000,3000,Passed,0.085
Read U Current,397.320,,-500,500,Passed,0.191
Set_V_DutyCycle= 0.548,,,,,Passed,0.227
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[1],1546,,1000,3000,Passed,0.093
Read V Current,-363.793,,-500,500,Passed,0.186
Set_V_DutyCycle= 0.545,,,,,Passed,0.221
Wait,,,,,Passed,0.532
Read FT_Iuvw3_U16[1],1677,,1000,3000,Passed,0.073
Read V Current,-267.894,,-500,500,Passed,0.182
Set_V_DutyCycle= 0.54,,,,,Passed,0.229
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[1],1870,,1000,3000,Passed,0.076
Read V Current,-127.376,,-500,500,Passed,0.178
Set_V_DutyCycle= 0.5,,,,,Passed,0.229
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2051,,1000,3000,Passed,0.074
Read V Current,0.865,,-500,500,Passed,0.177
Set_V_DutyCycle= 0.46,,,,,Passed,0.217
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[1],2250,,1000,3000,Passed,0.091
Read V Current,143.942,,-500,500,Passed,0.192
Set_V_DutyCycle= 0.455,,,,,Passed,0.215
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2450,,1000,3000,Passed,0.086
Read V Current,289.206,,-500,500,Passed,0.184
Set_V_DutyCycle= 0.452,,,,,Passed,0.221
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[1],2593,,1000,3000,Passed,0.072
Read V Current,390.381,,-500,500,Passed,0.201
Set_W_DutyCycle= 0.548,,,,,Passed,0.223
Wait,,,,,Passed,0.533
Read FT_Iuvw3_U16[2],1561,,1000,3000,Passed,0.080
Read W Current,-354.323,,-500,500,Passed,0.191
Set_W_DutyCycle= 0.545,,,,,Passed,0.239
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],1691,,1000,3000,Passed,0.085
Read W Current,-256.234,,-500,500,Passed,0.204
Set_W_DutyCycle= 0.54,,,,,Passed,0.238
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],1886,,1000,3000,Passed,0.078
Read W Current,-114.369,,-500,500,Passed,0.178
Set_W_DutyCycle= 0.5,,,,,Passed,0.232
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2049,,1000,3000,Passed,0.084
Read W Current,0.583,,-500,500,Passed,0.197
Set_W_DutyCycle= 0.46,,,,,Passed,0.229
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2242,,1000,3000,Passed,0.076
Read W Current,136.0208,,-500,500,Passed,0.187
Set_W_DutyCycle= 0.455,,,,,Passed,0.221
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2445,,1000,3000,Passed,0.073
Read W Current,286.626,,-500,500,Passed,0.199
Set_W_DutyCycle= 0.452,,,,,Passed,0.238
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[2],2589,,1000,3000,Passed,0.071
Read W Current,388.500,,-500,500,Passed,0.176
DutyCycle OFF,,,,,Passed,0.250
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.225
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.223
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.216
Wait,,,,,Passed,2.028
Read Correction U,0.707,,0.5,1,Passed,0.081
Current_Caculation,,,,,Passed,0.149
Read Correction V,0.720,,0.5,1,Passed,0.076
Current_Caculation,,,,,Passed,0.058
Read Correction W,0.720,,0.5,1,Passed,0.087
Current_Caculation,,,,,Passed,0.063
Wait,,,,,Passed,0.525
get_gain,,,,,Passed,0.069
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.217
Wait,,,,,Passed,0.529
get_gain,,,,,Passed,0.028
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.224
Wait,,,,,Passed,0.531
get_gain,,,,,Passed,0.031
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.231
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.218
Set SAMTBHV_GainCorrnC,,,,,Passed,0.233
get_gain,,,,,Passed,0.030
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.217
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.240
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.239
get_gain,,,,,Passed,0.037
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.223
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.222
get_gain,,,,,Passed,0.031
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.220
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.216
get_gain,,,,,Passed,0.028
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.219
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.231
Wait,,,,,Passed,0.527
Read FSMABLV_UbatLVCorGainC,0.986,,0.9,1.1,Passed,0.065
Read FSMABLV_UbatLVCorOffsetC,42.0186,,-100,100,Passed,0.034
Read HV_CorGainC,1.0130,,0.9,1.1,Passed,0.029
Read HV_CorOffsetC,-10.440,,-50,50,Passed,0.036
Read FTEAMPI_A2DGainIsuLC,1.0390,,0.9,1.1,Passed,0.029
Read FTEAMPI_A2DGainIsvLC,1.0404,,0.9,1.1,Passed,0.029
Read FTEAMPI_A2DGainIswLC,1.0460,,0.9,1.1,Passed,0.028
Read SAMTLCS_A2DGainIsuLC,1.0390,,0.9,1.1,Passed,0.028
Read SAMTLCS_A2DGainIsvLC,1.0404,,0.9,1.1,Passed,0.032
Read SAMTLCS_A2DGainIswLC,1.0460,,0.9,1.1,Passed,0.032
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.227
Wait,,,,,Passed,0.178
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.213
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.276
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.303
Set UDS_bRoutineActive=1,,,,,Passed,0.303
Wait,,,,,Passed,0.524
Read FSSMACS_AclState,31,,30,50,Passed,0.038
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.232
Set MAIN_u16ModeReq=0,,,,,Passed,0.041
Wait,,,,,Passed,0.533
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.290
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.312
Wait,,,,,Passed,0.183
MAIN_bShutDownReq=1,,,,,Passed,0.294
MAIN_bShutDownReq=1,,,,,Passed,0.300
Wait,,,,,Passed,0.524
HV_Source OFF,,,,,Passed,0.066
HV_Channel OFF,,,,,Passed,0.564
Switch OFF HV_21,,,,,Passed,0.198
Switch OFF HV_22,,,,,Passed,0.198
Switch OFF _41,,,,,Passed,0.200
Disconnect,,,,,Passed,3.849
12V_DC_Source,,,,,Passed,0.234
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.212
Switch OFF 12V_9,,,,,Passed,0.214
Wait,,,,,Passed,0.525
Switch On 12V_8,,,,,Passed,0.190
Switch On 12V_9,,,,,Passed,0.191
Voltage=12.5V,,,,,Passed,0.245
Current=5A,,,,,Passed,0.219
12V_DC_Source,,,,,Passed,0.229
Wait,,,,,Passed,0.525
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.523
Connect DUT,,,,,Passed,6.869
Wait,,,,,Passed,0.526
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.039
Wait,,,,,Passed,1.526
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.073
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.069
HV_CorGainC,1,,1,1,Passed,0.060
HV_CorOffsetC,1,,1,1,Passed,0.059
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.069
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.061
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.064
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.076
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.064
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.058
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.220
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.223
HV_Channel ON,,,,,Passed,0.650
HV_Source ON,,,,,Passed,0.080
Switch On HV_21,,,,,Passed,0.226
Switch On HV_22,,,,,Passed,0.222
Apply HV Battery = 360V,,,,,Passed,0.075
Apply HV Battery =25A,,,,,Passed,0.078
HV_Source ON,,,,,Passed,0.075
Wait,,,,,Passed,0.525
U_LOAD,,,,,Passed,0.067
V_LOAD,,,,,Passed,0.069
W_LOAD,,,,,Passed,0.070
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.226
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.225
Wait,,,,,Passed,0.529
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.280
Wait,,,,,Passed,0.528
Set UDS_bRoutineActive=1,,,,,Passed,0.533
Wait,,,,,Passed,0.525
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.218
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.221
Wait,,,,,Passed,0.525
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.220
Wait,,,,,Passed,0.527
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.221
Wait,,,,,Passed,0.529
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.222
Set MAIN_u16ModeReq=1,,,,,Passed,0.276
Wait,,,,,Passed,0.525
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.253
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.228
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.221
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.218
Read FSSMACS_AclState,50,,30,50,Passed,0.043
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.224
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.206
Check FSMAPMT_PmTemp,62.606,,40,90,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.046
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.052
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.049
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.037
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.046
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.260
Disconnect,,,,,Passed,2.081
HV_Source OFF,,,,,Passed,0.073
HV_Channel OFF,,,,,Passed,0.597
Switch OFF HV_21,,,,,Passed,0.190
Switch OFF HV_22,,,,,Passed,0.189
12V_DC_Source,,,,,Passed,0.226
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.190
Switch OFF 12V_9,,,,,Passed,0.189
Switch OFF Current measure,,,,,Passed,0.192
Disconnect,,,,,Passed,0.031
Switch On 12V_8,,,,,Passed,0.187
Switch On 12V_9,,,,,Passed,0.190
12V_DC_Source,,,,,Passed,0.228
Voltage=12.5V,,,,,Passed,0.247
Current=5A,,,,,Passed,0.222
12V_DC_Source,,,,,Passed,0.231
Wait,,,,,Passed,0.523
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,7.167
Wait,,,,,Passed,0.528
Read FT_ResolverSin_U16,,,,,Passed,1.278
Read FT_ResolverSin_U16 Max,3465,,3000,3899,Passed,0.038
Read FT_ResolverSin_U16 Min,593,,400,700,Passed,0.020
Read FT_ResolverCos_U16,,,,,Passed,1.265
Read FT_ResolverCos_U16 Max,3468,,3000,3899,Passed,0.018
Read FT_ResolverCos_U16 Min,600,,400,700,Passed,0.018
Action,,,,,Passed,0.224
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.235
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.218
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.518
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.293
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.529
Wait,,,,,Passed,0.524
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.691
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.693
Switch ON Current measure,,,,,Passed,0.228
Wait,,,,,Passed,1.025
Read Dcs_bMot Measure Current,2.0500,A,1,3,Passed,0.218
Wait,,,,,Passed,0.528
Switch ON Current measure,,,,,Passed,0.220
Wait,,,,,Passed,0.529
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.789
Wait,,,,,Passed,0.524
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.691
Wait,,,,,Passed,0.524
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.758
Wait,,,,,Passed,0.524
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.713
Wait,,,,,Passed,2.025
Read Pls_bMot Measure Current,2.468,A,1,3,Passed,0.149
Wait,,,,,Passed,0.529
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.705
Wait,,,,,Passed,0.524
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.964
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.067
Wait,,,,,Passed,0.131
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.130
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.070
Wait,,,,,Passed,1.025
Read UserVar_DogCluPosnRatSnsr,79.596,,60,90,Passed,0.046
Read ADEL_ParkPawlPosnRatSnsr,83.585,,60,90,Passed,0.038
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.071
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.072
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,1.028
Read ADEL_DogCluPosnRatSnsr,7.916,,0,20,Passed,0.040
Read ADEL_ParkPawlPosnRatSnsr,47.305,,40,50,Passed,0.043
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.124
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.076
Switch OFF Current measure,,,,,Passed,0.223
Voltage=6.5,,,,,Passed,0.252
Read FSSMACS_AclState,50,,30,50,Passed,0.039
Read FTSMACS_AclState,3,,3,3,Passed,0.037
Read SASMACS_AclState,2,,2,2,Passed,0.042
Blowing_water,,,,,Passed,4.619
Identity,,,,,Passed,0.038
Identity_OFF,,,,,Passed,0.037
Voltage=12.5V,,,,,Passed,0.234
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.590
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.575
Resolver excitation,11.0717,,10,12,Passed,0.382
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.217
Wait,,,,,Passed,0.524
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.227
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.221
HV_Channel ON,,,,,Passed,0.643
HV_Source ON,,,,,Passed,0.082
Switch On HV_21,,,,,Passed,0.227
Switch On HV_22,,,,,Passed,0.232
HV_Source ON,,,,,Passed,0.071
Apply HV Battery = 450V,,,,,Passed,0.074
Apply HV Battery =2A,,,,,Passed,0.069
Wait,,,,,Passed,1.028
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.040
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.072
HV_Channel OFF,,,,,Passed,0.609
Passive discharge 450V to 60V,18.577,,0,60,Passed,18.651
Switch OFF HV_21,,,,,Passed,0.207
Switch OFF HV_22,,,,,Passed,0.231
Voltage=12.5V,,,,,Passed,0.259
U_LOAD,,,,,Passed,0.068
V_LOAD,,,,,Passed,0.072
W_LOAD,,,,,Passed,0.067
Voltage=270V,,,,,Passed,0.097
Apply HV Battery = 270V,,,,,Passed,0.078
Wait,,,,,Passed,0.529
HV_Channel ON,,,,,Passed,0.606
HV_Source ON,,,,,Passed,0.076
Switch On HV_21,,,,,Passed,0.230
Switch On HV_22,,,,,Passed,0.204
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.229
Wait,,,,,Passed,1.026
Switch Measure Current,0.765,A,0.7,0.9,Passed,0.151
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.217
HV_Source OFF,,,,,Passed,0.068
HV_Channel OFF,,,,,Passed,0.634
Switch OFF HV_21,,,,,Passed,0.213
Switch OFF HV_22,,,,,Passed,0.216
HV_Channel ON,,,,,Passed,0.649
HV_Source ON,,,,,Passed,0.080
Switch On HV_21,,,,,Passed,0.215
Switch On HV_22,,,,,Passed,0.222
Apply HV Battery = 450V,,,,,Passed,0.070
Apply HV Battery =2A,,,,,Passed,0.071
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.213
Wait,,,,,Passed,0.226
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.226
Wait,,,,,Passed,0.227
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.222
Wait,,,,,Passed,0.226
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.696
Wait,,,,,Passed,0.225
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.522
Wait,,,,,Passed,0.225
Read FSSMACS_Aclstate,30,,30,50,Passed,0.037
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.282
Wait,,,,,Passed,0.228
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.710
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.069
HV_Channel OFF,,,,,Passed,0.635
Active discharge 450V to 60V,1.106,S,0,3,Passed,1.141
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.644
HV_Source ON,,,,,Passed,0.072
Wait,,,,,Passed,0.129
Apply HV Battery = 500V,,,,,Passed,0.072
Apply HV Battery =1A,,,,,Passed,0.070
Wait,,,,,Passed,1.027
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.041
