Product Name,JLR
Station Name,EOL
Serial Number,!193520058!_V29113441
DateTime,20191228_010900
Total Test Time,293.717000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Wait,,,,,Passed,0.527
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.219
Wait,,,,,Passed,0.526
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.289
Set MAIN_u16ModeReq=1,,,,,Passed,0.293
Set MAIN_u16ModeReq=1,,,,,Passed,0.289
Wait,,,,,Passed,0.529
Set UDS_bRoutineActive=1,,,,,Passed,0.290
MAIN_MSGu8PowerMode=7,,,,,Passed,0.278
Wait,,,,,Passed,0.525
ENS testing ENS_u32Dty,10241,,5000,15000,Passed,1.139
ENS testing ENS_u32Prd,19995,,10000,30000,Passed,1.147
HV_Channel ON,,,,,Passed,0.607
HV_Source ON,,,,,Passed,0.080
Apply HV Battery = 220V,,,,,Passed,0.073
Wait,,,,,Passed,1.025
Read FS_UbatHV_U16,959,,900,1000,Passed,0.082
Apply HV Battery = 280V,,,,,Passed,0.069
Wait,,,,,Passed,1.025
Read FS_UbatHV_U16,1218,,1000,1300,Passed,0.074
Apply HV Battery = 350V,,,,,Passed,0.069
Wait,,,,,Passed,1.027
Read FS_UbatHV_U16,1521,,1400,1600,Passed,0.074
Read Correction,0.231,,0,1,Passed,0.081
HV_Caculation ,,,,,Passed,0.052
Check_the_water,1,,1,1,Passed,1.105
U_LOAD,,,,,Passed,0.076
V_LOAD,,,,,Passed,0.065
W_LOAD,,,,,Passed,0.068
Apply HV Battery =270V,,,,,Passed,0.071
Apply HV Battery =25A,,,,,Passed,0.077
Read FSSMACS_AclState,50,,30,50,Passed,0.040
Read FTSMACS_AclState,3,,3,3,Passed,0.039
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.220
Wait,,,,,Passed,0.125
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.225
Wait,,,,,Passed,0.126
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.278
Wait,,,,,Passed,1.029
Set UDS_bRoutineActive=1,,,,,Passed,0.284
Wait,,,,,Passed,1.026
Read FSSMACS_Aclstate,50,,30,50,Passed,0.042
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.220
Wait,,,,,Passed,0.526
Set MAIN_u16ModeReq=0,,,,,Passed,0.044
Read FSSMACS_Aclstate,31,,30,31,Passed,0.044
Wait,,,,,Passed,0.526
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.222
Wait,,,,,Passed,0.526
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.222
Wait,,,,,Passed,0.532
Read FTSMACS_AclState,8,,8,8,Passed,0.041
Wait,,,,,Passed,0.525
Read FSSMACS_Aclstate,31,,30,31,Passed,0.040
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.225
Wait,,,,,Passed,0.526
Set_U_DutyCycle= 0.548,,,,,Passed,0.234
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1535,,1000,3000,Passed,0.095
Read U Current,-360.396,,-500,500,Passed,0.179
Set_U_DutyCycle= 0.545,,,,,Passed,0.219
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],1665,,1000,3000,Passed,0.073
Read U Current,-268.332,,-500,500,Passed,0.188
Set_U_DutyCycle= 0.54,,,,,Passed,0.222
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[0],1853,,1000,3000,Passed,0.084
Read U Current,-133.435,,-500,500,Passed,0.185
Set_U_DutyCycle= 0.5,,,,,Passed,0.223
Wait,,,,,Passed,0.528
Set FSTCGTC_BenchPhaCurTgtC=0,2051,,1000,3000,Passed,0.079
Read U Current,0.691,,-500,500,Passed,0.186
Set_U_DutyCycle= 0.46,,,,,Passed,0.226
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],2278,,1000,3000,Passed,0.077
Read U Current,162.652,,-500,500,Passed,0.187
Set_U_DutyCycle= 0.455,,,,,Passed,0.219
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[0],2489,,1000,3000,Passed,0.079
Read U Current,309.177,,-500,500,Passed,0.186
Set_U_DutyCycle= 0.452,,,,,Passed,0.224
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],2637,,1000,3000,Passed,0.078
Read U Current,410.600,,-500,500,Passed,0.186
Set_V_DutyCycle= 0.548,,,,,Passed,0.229
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],1515,,1000,3000,Passed,0.081
Read V Current,-381.9284,,-500,500,Passed,0.208
Set_V_DutyCycle= 0.545,,,,,Passed,0.227
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[1],1651,,1000,3000,Passed,0.094
Read V Current,-285.138,,-500,500,Passed,0.179
Set_V_DutyCycle= 0.54,,,,,Passed,0.220
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],1846,,1000,3000,Passed,0.074
Read V Current,-140.513,,-500,500,Passed,0.185
Set_V_DutyCycle= 0.5,,,,,Passed,0.220
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],2043,,1000,3000,Passed,0.084
Read V Current,0.416,,-500,500,Passed,0.182
Set_V_DutyCycle= 0.46,,,,,Passed,0.223
Wait,,,,,Passed,0.530
Read FT_Iuvw3_U16[1],2248,,1000,3000,Passed,0.087
Read V Current,152.0897,,-500,500,Passed,0.182
Set_V_DutyCycle= 0.455,,,,,Passed,0.223
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],2452,,1000,3000,Passed,0.091
Read V Current,298.00724,,-500,500,Passed,0.183
Set_V_DutyCycle= 0.452,,,,,Passed,0.227
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[1],2595,,1000,3000,Passed,0.077
Read V Current,398.641,,-500,500,Passed,0.186
Set_W_DutyCycle= 0.548,,,,,Passed,0.222
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],1555,,1000,3000,Passed,0.086
Read W Current,-363.231,,-500,500,Passed,0.184
Set_W_DutyCycle= 0.545,,,,,Passed,0.225
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],1687,,1000,3000,Passed,0.076
Read W Current,-265.9319,,-500,500,Passed,0.199
Set_W_DutyCycle= 0.54,,,,,Passed,0.224
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],1883,,1000,3000,Passed,0.090
Read W Current,-123.020,,-500,500,Passed,0.182
Set_W_DutyCycle= 0.5,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],2058,,1000,3000,Passed,0.085
Read W Current,-0.616,,-500,500,Passed,0.179
Set_W_DutyCycle= 0.46,,,,,Passed,0.222
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],2253,,1000,3000,Passed,0.078
Read W Current,143.552,,-500,500,Passed,0.206
Set_W_DutyCycle= 0.455,,,,,Passed,0.219
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2462,,1000,3000,Passed,0.074
Read W Current,293.185,,-500,500,Passed,0.186
Set_W_DutyCycle= 0.452,,,,,Passed,0.220
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],2607,,1000,3000,Passed,0.097
Read W Current,395.638,,-500,500,Passed,0.209
DutyCycle OFF,,,,,Passed,0.240
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.217
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.222
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.219
Wait,,,,,Passed,2.027
Read Correction U,0.700,,0.5,1,Passed,0.084
Current_Caculation,,,,,Passed,0.069
Read Correction V,0.725,,0.5,1,Passed,0.074
Current_Caculation,,,,,Passed,0.057
Read Correction W,0.721,,0.5,1,Passed,0.080
Current_Caculation,,,,,Passed,0.068
Wait,,,,,Passed,0.525
get_gain,,,,,Passed,0.031
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.218
Wait,,,,,Passed,0.527
get_gain,,,,,Passed,0.029
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.221
Wait,,,,,Passed,0.526
get_gain,,,,,Passed,0.030
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.225
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.221
Set SAMTBHV_GainCorrnC,,,,,Passed,0.221
get_gain,,,,,Passed,0.031
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.222
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.222
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.230
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.219
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.218
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.219
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.236
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.222
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.219
Wait,,,,,Passed,0.526
Read FSMABLV_UbatLVCorGainC,0.994,,0.9,1.1,Passed,0.031
Read FSMABLV_UbatLVCorOffsetC,20.335,,-100,100,Passed,0.037
Read HV_CorGainC,1.00744,,0.9,1.1,Passed,0.033
Read HV_CorOffsetC,-7.751,,-50,50,Passed,0.037
Read FTEAMPI_A2DGainIsuLC,1.0281,,0.9,1.1,Passed,0.035
Read FTEAMPI_A2DGainIsvLC,1.0475,,0.9,1.1,Passed,0.031
Read FTEAMPI_A2DGainIswLC,1.0474,,0.9,1.1,Passed,0.031
Read SAMTLCS_A2DGainIsuLC,1.0281,,0.9,1.1,Passed,0.036
Read SAMTLCS_A2DGainIsvLC,1.0475,,0.9,1.1,Passed,0.033
Read SAMTLCS_A2DGainIswLC,1.0474,,0.9,1.1,Passed,0.033
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.222
Wait,,,,,Passed,0.180
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.285
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.297
Set UDS_bRoutineActive=1,,,,,Passed,0.287
Wait,,,,,Passed,0.526
Read FSSMACS_AclState,31,,30,50,Passed,0.040
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.223
Set MAIN_u16ModeReq=0,,,,,Passed,0.044
Wait,,,,,Passed,0.529
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.221
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.289
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.285
Wait,,,,,Passed,0.176
MAIN_bShutDownReq=1,,,,,Passed,0.519
MAIN_bShutDownReq=1,,,,,Passed,1.295
Wait,,,,,Passed,0.526
HV_Source OFF,,,,,Passed,0.068
HV_Channel OFF,,,,,Passed,0.592
Switch OFF HV_21,,,,,Passed,0.202
Switch OFF HV_22,,,,,Passed,0.199
Switch OFF _41,,,,,Passed,0.219
Disconnect,,,,,Passed,4.470
12V_DC_Source,,,,,Passed,0.237
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.191
Switch OFF 12V_9,,,,,Passed,0.192
Wait,,,,,Passed,0.525
Switch On 12V_8,,,,,Passed,0.191
Switch On 12V_9,,,,,Passed,0.195
Voltage=12.5V,,,,,Passed,0.228
Current=5A,,,,,Passed,0.225
12V_DC_Source,,,,,Passed,0.232
Wait,,,,,Passed,0.525
Wake up,,,,,Passed,1.070
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,5.259
Wait,,,,,Passed,0.525
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.040
Wait,,,,,Passed,1.527
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.060
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.062
HV_CorGainC,1,,1,1,Passed,0.060
HV_CorOffsetC,1,,1,1,Passed,0.059
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.061
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.061
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.062
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.060
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.060
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.060
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.218
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.221
HV_Channel ON,,,,,Passed,0.620
HV_Source ON,,,,,Passed,0.069
Switch On HV_21,,,,,Passed,0.199
Switch On HV_22,,,,,Passed,0.230
Apply HV Battery = 360V,,,,,Passed,0.071
Apply HV Battery =25A,,,,,Passed,0.069
HV_Source ON,,,,,Passed,0.069
Wait,,,,,Passed,0.525
U_LOAD,,,,,Passed,0.066
V_LOAD,,,,,Passed,0.074
W_LOAD,,,,,Passed,0.065
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.221
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.223
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.524
Wait,,,,,Passed,0.529
Set UDS_bRoutineActive=1,,,,,Passed,0.299
Wait,,,,,Passed,0.525
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.224
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.218
Wait,,,,,Passed,0.526
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.221
Wait,,,,,Passed,0.525
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.221
Wait,,,,,Passed,0.527
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.236
Set MAIN_u16ModeReq=1,,,,,Passed,0.281
Wait,,,,,Passed,0.525
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.217
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.220
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.229
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.219
Read FSSMACS_AclState,50,,30,50,Passed,0.040
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.223
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.165
Check FSMAPMT_PmTemp,61.726,,40,90,Passed,0.047
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.053
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.039
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.041
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.042
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.217
Disconnect,,,,,Passed,2.067
HV_Source OFF,,,,,Passed,0.077
HV_Channel OFF,,,,,Passed,0.542
Switch OFF HV_21,,,,,Passed,0.194
Switch OFF HV_22,,,,,Passed,0.192
12V_DC_Source,,,,,Passed,0.242
Wait,,,,,Passed,0.527
Switch OFF 12V_8,,,,,Passed,0.193
Switch OFF 12V_9,,,,,Passed,0.192
Switch OFF Current measure,,,,,Passed,0.191
Disconnect,,,,,Passed,0.030
Switch On 12V_8,,,,,Passed,0.193
Switch On 12V_9,,,,,Passed,0.192
12V_DC_Source,,,,,Passed,0.249
Voltage=12.5V,,,,,Passed,0.229
Current=5A,,,,,Passed,0.227
12V_DC_Source,,,,,Passed,0.232
Wait,,,,,Passed,0.527
Wake up,,,,,Passed,1.068
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,5.425
Wait,,,,,Passed,0.527
Read FT_ResolverSin_U16,,,,,Passed,0.861
Read FT_ResolverSin_U16 Max,3453,,3000,3899,Passed,0.019
Read FT_ResolverSin_U16 Min,595,,400,700,Passed,0.020
Read FT_ResolverCos_U16,,,,,Passed,0.866
Read FT_ResolverCos_U16 Max,3465,,3000,3899,Passed,0.019
Read FT_ResolverCos_U16 Min,597,,400,700,Passed,0.020
Action,,,,,Passed,0.198
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.219
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.221
Wait,,,,,Passed,0.526
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.281
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.533
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.289
Wait,,,,,Passed,0.525
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.731
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.727
Switch ON Current measure,,,,,Passed,0.201
Wait,,,,,Passed,1.026
Read Dcs_bMot Measure Current,1.729,A,1,3,Passed,0.147
Wait,,,,,Passed,0.525
Switch ON Current measure,,,,,Passed,0.207
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.706
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.711
Wait,,,,,Passed,0.526
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.716
Wait,,,,,Passed,0.526
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.716
Wait,,,,,Passed,2.025
Read Pls_bMot Measure Current,2.537,A,1,3,Passed,0.148
Wait,,,,,Passed,0.527
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.723
Wait,,,,,Passed,0.525
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.706
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.066
Wait,,,,,Passed,0.127
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.075
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,1.026
Read UserVar_DogCluPosnRatSnsr,79.675,,60,90,Passed,0.039
Read ADEL_ParkPawlPosnRatSnsr,83.646,,60,90,Passed,0.037
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Wait,,,,,Passed,0.127
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.071
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.126
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,1.030
Read ADEL_DogCluPosnRatSnsr,7.968,,0,20,Passed,0.038
Read ADEL_ParkPawlPosnRatSnsr,47.348,,40,50,Passed,0.037
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.078
Switch OFF Current measure,,,,,Passed,0.202
Voltage=6.5,,,,,Passed,0.245
Read FSSMACS_AclState,50,,30,50,Passed,0.041
Read FTSMACS_AclState,3,,3,3,Passed,0.044
Read SASMACS_AclState,2,,2,2,Passed,0.042
Blowing_water,,,,,Passed,4.545
Identity,,,,,Passed,0.038
Identity_OFF,,,,,Passed,0.038
Voltage=12.5V,,,,,Passed,0.242
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.568
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.565
Resolver excitation,11.115,,10,12,Passed,0.171
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.223
Wait,,,,,Passed,0.528
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.223
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.220
HV_Channel ON,,,,,Passed,0.576
HV_Source ON,,,,,Passed,0.070
Switch On HV_21,,,,,Passed,0.200
Switch On HV_22,,,,,Passed,0.201
HV_Source ON,,,,,Passed,0.068
Apply HV Battery = 450V,,,,,Passed,0.070
Apply HV Battery =2A,,,,,Passed,0.069
Wait,,,,,Passed,1.026
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.040
Wait,,,,,Passed,0.227
HV_Source OFF,,,,,Passed,0.069
HV_Channel OFF,,,,,Passed,0.596
Passive discharge 450V to 60V,17.932,,0,60,Passed,17.968
Switch OFF HV_21,,,,,Passed,0.201
Switch OFF HV_22,,,,,Passed,0.201
Voltage=12.5V,,,,,Passed,0.250
U_LOAD,,,,,Passed,0.067
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.065
Voltage=270V,,,,,Passed,0.103
Apply HV Battery = 270V,,,,,Passed,0.076
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.568
HV_Source ON,,,,,Passed,0.070
Switch On HV_21,,,,,Passed,0.207
Switch On HV_22,,,,,Passed,0.205
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.221
Wait,,,,,Passed,1.030
Switch Measure Current,0.767,A,0.7,0.9,Passed,0.148
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.224
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.578
Switch OFF HV_21,,,,,Passed,0.206
Switch OFF HV_22,,,,,Passed,0.204
HV_Channel ON,,,,,Passed,0.581
HV_Source ON,,,,,Passed,0.073
Switch On HV_21,,,,,Passed,0.205
Switch On HV_22,,,,,Passed,0.208
Apply HV Battery = 450V,,,,,Passed,0.070
Apply HV Battery =2A,,,,,Passed,0.068
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.226
Wait,,,,,Passed,0.230
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.217
Wait,,,,,Passed,0.228
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.224
Wait,,,,,Passed,0.225
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.727
Wait,,,,,Passed,0.226
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.285
Wait,,,,,Passed,0.226
Read FSSMACS_Aclstate,30,,30,50,Passed,0.040
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.279
Wait,,,,,Passed,0.226
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.714
Wait,,,,,Passed,0.229
HV_Source OFF,,,,,Passed,0.067
HV_Channel OFF,,,,,Passed,0.567
Active discharge 450V to 60V,1.158,S,0,3,Passed,1.195
Wait,,,,,Passed,0.526
HV_Channel ON,,,,,Passed,0.570
HV_Source ON,,,,,Passed,0.070
Wait,,,,,Passed,0.125
Apply HV Battery = 500V,,,,,Passed,0.069
Apply HV Battery =1A,,,,,Passed,0.070
Wait,,,,,Passed,1.026
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.040
Switch OFF HV_21,,,,,Passed,0.201
