Product Name,JLR
Station Name,EOL
Serial Number,!193520030!_V29113441
DateTime,20191227_191213
Total Test Time,310.331000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read FT_Iuvw3_U16[2],2598,,1000,3000,Passed,0.090
Read W Current,394.166,,-500,500,Passed,0.192
DutyCycle OFF,,,,,Passed,0.225
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.228
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.229
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.230
Wait,,,,,Passed,2.026
Read Correction U,0.707,,0.5,1,Passed,0.075
Current_Caculation,,,,,Passed,0.129
Read Correction V,0.712,,0.5,1,Passed,0.080
Current_Caculation,,,,,Passed,0.058
Read Correction W,0.723,,0.5,1,Passed,0.085
Current_Caculation,,,,,Passed,0.058
Wait,,,,,Passed,0.526
get_gain,,,,,Passed,0.062
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.232
Wait,,,,,Passed,0.529
get_gain,,,,,Passed,0.030
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.233
Wait,,,,,Passed,0.525
get_gain,,,,,Passed,0.035
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.227
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.225
Set SAMTBHV_GainCorrnC,,,,,Passed,0.229
get_gain,,,,,Passed,0.032
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.231
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.230
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.225
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.223
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.224
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.229
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.229
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.229
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.228
Wait,,,,,Passed,0.532
Read FSMABLV_UbatLVCorGainC,0.992,,0.9,1.1,Passed,0.078
Read FSMABLV_UbatLVCorOffsetC,29.675,,-100,100,Passed,0.036
Read HV_CorGainC,1.0131,,0.9,1.1,Passed,0.030
Read HV_CorOffsetC,-13.869,,-50,50,Passed,0.038
Read FTEAMPI_A2DGainIsuLC,1.0381,,0.9,1.1,Passed,0.028
Read FTEAMPI_A2DGainIsvLC,1.0289,,0.9,1.1,Passed,0.028
Read FTEAMPI_A2DGainIswLC,1.0499,,0.9,1.1,Passed,0.029
Read SAMTLCS_A2DGainIsuLC,1.0381,,0.9,1.1,Passed,0.029
Read SAMTLCS_A2DGainIsvLC,1.0289,,0.9,1.1,Passed,0.031
Read SAMTLCS_A2DGainIswLC,1.0499,,0.9,1.1,Passed,0.029
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.224
Wait,,,,,Passed,0.176
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.228
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.284
Wait,,,,,Passed,0.524
Set UDS_bRoutineActive=1,,,,,Passed,0.544
Set UDS_bRoutineActive=1,,,,,Passed,0.296
Wait,,,,,Passed,0.525
Read FSSMACS_AclState,31,,30,50,Passed,0.038
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.243
Set MAIN_u16ModeReq=0,,,,,Passed,0.041
Wait,,,,,Passed,0.527
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.228
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.295
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.291
Wait,,,,,Passed,0.175
MAIN_bShutDownReq=1,,,,,Passed,0.548
MAIN_bShutDownReq=1,,,,,Passed,0.294
Wait,,,,,Passed,0.527
HV_Source OFF,,,,,Passed,0.066
HV_Channel OFF,,,,,Passed,0.600
Switch OFF HV_21,,,,,Passed,0.231
Switch OFF HV_22,,,,,Passed,0.201
Switch OFF _41,,,,,Passed,0.199
Disconnect,,,,,Passed,4.976
12V_DC_Source,,,,,Passed,0.233
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.187
Switch OFF 12V_9,,,,,Passed,0.190
Wait,,,,,Passed,0.524
Switch On 12V_8,,,,,Passed,0.191
Switch On 12V_9,,,,,Passed,0.189
Voltage=12.5V,,,,,Passed,0.226
Current=5A,,,,,Passed,0.221
12V_DC_Source,,,,,Passed,0.231
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,6.948
Wait,,,,,Passed,0.526
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.050
Wait,,,,,Passed,1.525
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.070
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.061
HV_CorGainC,1,,1,1,Passed,0.064
HV_CorOffsetC,1,,1,1,Passed,0.059
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.064
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.062
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.059
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.067
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.060
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.058
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.230
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.222
HV_Channel ON,,,,,Passed,0.622
HV_Source ON,,,,,Passed,0.069
Switch On HV_21,,,,,Passed,0.218
Switch On HV_22,,,,,Passed,0.227
Apply HV Battery = 360V,,,,,Passed,0.072
Apply HV Battery =25A,,,,,Passed,0.083
HV_Source ON,,,,,Passed,0.080
Wait,,,,,Passed,0.528
U_LOAD,,,,,Passed,0.071
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.067
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.222
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.285
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.294
Wait,,,,,Passed,0.525
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.222
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.222
Wait,,,,,Passed,0.526
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.229
Wait,,,,,Passed,0.525
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.246
Wait,,,,,Passed,0.525
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.252
Set MAIN_u16ModeReq=1,,,,,Passed,0.292
Wait,,,,,Passed,0.524
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.222
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.224
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.228
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.240
Read FSSMACS_AclState,50,,30,50,Passed,0.044
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.226
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.195
Check FSMAPMT_PmTemp,62.0643,,40,90,Passed,0.051
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.039
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.037
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.045
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.037
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.037
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.261
Disconnect,,,,,Passed,2.080
HV_Source OFF,,,,,Passed,0.083
HV_Channel OFF,,,,,Passed,0.658
Switch OFF HV_21,,,,,Passed,0.191
Switch OFF HV_22,,,,,Passed,0.187
12V_DC_Source,,,,,Passed,0.246
Wait,,,,,Passed,0.523
Switch OFF 12V_8,,,,,Passed,0.190
Switch OFF 12V_9,,,,,Passed,0.189
Switch OFF Current measure,,,,,Passed,0.189
Disconnect,,,,,Passed,0.030
Switch On 12V_8,,,,,Passed,0.189
Switch On 12V_9,,,,,Passed,0.192
12V_DC_Source,,,,,Passed,0.226
Voltage=12.5V,,,,,Passed,0.226
Current=5A,,,,,Passed,0.221
12V_DC_Source,,,,,Passed,0.229
Wait,,,,,Passed,0.523
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,7.252
Wait,,,,,Passed,0.525
Read FT_ResolverSin_U16,,,,,Passed,1.286
Read FT_ResolverSin_U16 Max,3461,,3000,3899,Passed,0.038
Read FT_ResolverSin_U16 Min,594,,400,700,Passed,0.017
Read FT_ResolverCos_U16,,,,,Passed,1.321
Read FT_ResolverCos_U16 Max,3458,,3000,3899,Passed,0.018
Read FT_ResolverCos_U16 Min,602,,400,700,Passed,0.019
Action,,,,,Passed,0.210
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.236
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.224
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.281
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.539
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.544
Wait,,,,,Passed,0.525
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.751
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.749
Switch ON Current measure,,,,,Passed,0.211
Wait,,,,,Passed,1.026
Read Dcs_bMot Measure Current,1.961,A,1,3,Passed,0.226
Wait,,,,,Passed,0.527
Switch ON Current measure,,,,,Passed,0.212
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.738
Wait,,,,,Passed,0.524
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.751
Wait,,,,,Passed,0.525
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.731
Wait,,,,,Passed,0.528
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,3.005
Wait,,,,,Passed,2.027
Read Pls_bMot Measure Current,2.489,A,1,3,Passed,0.145
Wait,,,,,Passed,0.526
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.784
Wait,,,,,Passed,0.524
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.721
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.082
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.067
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.074
Wait,,,,,Passed,1.026
Read UserVar_DogCluPosnRatSnsr,79.486,,60,90,Passed,0.042
Read ADEL_ParkPawlPosnRatSnsr,83.612,,60,90,Passed,0.038
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,0.126
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.081
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,1.025
Read ADEL_DogCluPosnRatSnsr,7.913,,0,20,Passed,0.035
Read ADEL_ParkPawlPosnRatSnsr,47.382,,40,50,Passed,0.036
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.128
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Switch OFF Current measure,,,,,Passed,0.219
Voltage=6.5,,,,,Passed,0.240
Read FSSMACS_AclState,50,,30,50,Passed,0.038
Read FTSMACS_AclState,3,,3,3,Passed,0.036
Read SASMACS_AclState,2,,2,2,Passed,0.042
Blowing_water,,,,,Passed,4.621
Identity,,,,,Passed,0.040
Identity_OFF,,,,,Passed,0.039
Voltage=12.5V,,,,,Passed,0.245
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.583
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.568
Resolver excitation,11.0342,,10,12,Passed,0.384
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.219
Wait,,,,,Passed,0.531
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.229
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.229
HV_Channel ON,,,,,Passed,0.620
HV_Source ON,,,,,Passed,0.086
Switch On HV_21,,,,,Passed,0.223
Switch On HV_22,,,,,Passed,0.217
HV_Source ON,,,,,Passed,0.080
Apply HV Battery = 450V,,,,,Passed,0.080
Apply HV Battery =2A,,,,,Passed,0.068
Wait,,,,,Passed,1.024
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.038
Wait,,,,,Passed,0.224
HV_Source OFF,,,,,Passed,0.073
HV_Channel OFF,,,,,Passed,0.646
Passive discharge 450V to 60V,17.706,,0,60,Passed,17.779
Switch OFF HV_21,,,,,Passed,0.210
Switch OFF HV_22,,,,,Passed,0.222
Voltage=12.5V,,,,,Passed,0.248
U_LOAD,,,,,Passed,0.068
V_LOAD,,,,,Passed,0.074
W_LOAD,,,,,Passed,0.074
Voltage=270V,,,,,Passed,0.097
Apply HV Battery = 270V,,,,,Passed,0.081
Wait,,,,,Passed,0.524
HV_Channel ON,,,,,Passed,0.624
HV_Source ON,,,,,Passed,0.076
Switch On HV_21,,,,,Passed,0.223
Switch On HV_22,,,,,Passed,0.213
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.224
Wait,,,,,Passed,1.027
Switch Measure Current,0.769,A,0.7,0.9,Passed,0.145
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.217
HV_Source OFF,,,,,Passed,0.079
HV_Channel OFF,,,,,Passed,0.640
Switch OFF HV_21,,,,,Passed,0.228
Switch OFF HV_22,,,,,Passed,0.231
HV_Channel ON,,,,,Passed,0.631
HV_Source ON,,,,,Passed,0.073
Switch On HV_21,,,,,Passed,0.226
Switch On HV_22,,,,,Passed,0.215
Apply HV Battery = 450V,,,,,Passed,0.084
Apply HV Battery =2A,,,,,Passed,0.075
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.230
Wait,,,,,Passed,0.225
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.225
Wait,,,,,Passed,0.228
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.220
Wait,,,,,Passed,0.228
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.747
Wait,,,,,Passed,0.230
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.294
Wait,,,,,Passed,0.224
Read FSSMACS_Aclstate,30,,30,50,Passed,0.043
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.283
Wait,,,,,Passed,0.229
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,3.007
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.074
HV_Channel OFF,,,,,Passed,0.635
Active discharge 450V to 60V,1.100,S,0,3,Passed,1.140
Wait,,,,,Passed,0.529
HV_Channel ON,,,,,Passed,0.651
HV_Source ON,,,,,Passed,0.086
Wait,,,,,Passed,0.125
Apply HV Battery = 500V,,,,,Passed,0.076
Apply HV Battery =1A,,,,,Passed,0.089
Wait,,,,,Passed,1.025
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.038
Switch OFF HV_21,,,,,Passed,0.212
