Product Name,JLR
Station Name,EOL
Serial Number,!193530072!_V29113441
DateTime,20191226_232738
Total Test Time,298.843000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read_FS_UbatLV_U16,1165,,900,1300,Passed,0.082
Set_LV_Voltage=12V,,,,,Passed,0.248
Wait,,,,,Passed,0.224
Read_FS_UbatLV_U16,1406,,1200,1600,Passed,0.069
Set_LV_Voltage=14V,,,,,Passed,0.257
Wait,,,,,Passed,0.226
Read_FS_UbatLV_U16,1646,,1400,1800,Passed,0.071
Read Correction,0.00832,,0,1,Passed,0.222
LV_Caculation ,,,,,Passed,0.093
NumericTest,0.00832,,0,1,Passed,0.000
Set_LV_Voltage=12.5V,,,,,Passed,0.246
HV_Channel ON,,,,,Passed,0.582
Apply HV Battery = 0V,,,,,Passed,0.074
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.223
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.216
HV_Source ON,,,,,Passed,0.067
Switch On HV_21,,,,,Passed,0.204
Switch On HV_22,,,,,Passed,0.208
Switch On 12V_8,,,,,Passed,0.201
Switch On 12V_9,,,,,Passed,0.205
Read T_Iuvw3_U16[0],2050,,2024,2080,Passed,0.037
Read T_Iuvw3_U16[1],2064,,2024,2080,Passed,0.041
Read T_Iuvw3_U16[2],2055,,2024,2080,Passed,0.041
Read FS_IbatHV_U16,2039,,2024,2080,Passed,0.042
HV_Channel ON,,,,,Passed,0.583
HV_Source ON,,,,,Passed,0.069
Apply HV Battery = 270V,,,,,Passed,0.070
Apply HV Battery =2A,,,,,Passed,0.067
Wait,,,,,Passed,0.524
Read FSEABHV_UbatHV,270.469,,265,273,Passed,0.039
HV_Source OFF,,,,,Passed,0.069
HV_Channel OFF,,,,,Passed,0.582
Wait,,,,,Passed,0.526
Read FSMAPMT_PmTemp,24.570,,18,26,Passed,0.038
Read FSMADBT_DboardTemp,22.298,,20,40,Passed,0.036
Read FSMACBT_CboardTempHV,22.894,,20,40,Passed,0.046
Read FSMACBT_CboardTempLV,23.0213,,20,40,Passed,0.038
Read FSMAICT_CoolingTemp,21.915,,18,30,Passed,0.037
Read FSMAMST_StatorTemp1,83.353,,78,88,Passed,0.044
Read FSMAMST_StatorTemp2,86.879,,78,88,Passed,0.038
Wait,,,,,Passed,0.524
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.217
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.295
Set MAIN_u16ModeReq=1,,,,,Passed,0.526
Set MAIN_u16ModeReq=1,,,,,Passed,0.288
Wait,,,,,Passed,0.528
Set UDS_bRoutineActive=1,,,,,Passed,0.785
MAIN_MSGu8PowerMode=7,,,,,Passed,0.316
Wait,,,,,Passed,0.525
ENS testing ENS_u32Dty,10214,,5000,15000,Passed,1.204
ENS testing ENS_u32Prd,20002,,10000,30000,Passed,1.134
HV_Channel ON,,,,,Passed,0.594
HV_Source ON,,,,,Passed,0.068
Apply HV Battery = 220V,,,,,Passed,0.068
Wait,,,,,Passed,1.024
Read FS_UbatHV_U16,961,,900,1000,Passed,0.077
Apply HV Battery = 280V,,,,,Passed,0.067
Wait,,,,,Passed,1.025
Read FS_UbatHV_U16,1220,,1000,1300,Passed,0.078
Apply HV Battery = 350V,,,,,Passed,0.067
Wait,,,,,Passed,1.024
Read FS_UbatHV_U16,1522,,1400,1600,Passed,0.074
Read Correction,0.232,,0,1,Passed,0.078
HV_Caculation ,,,,,Passed,0.097
Check_the_water,1,,1,1,Passed,1.165
U_LOAD,,,,,Passed,0.069
V_LOAD,,,,,Passed,0.069
W_LOAD,,,,,Passed,0.068
Apply HV Battery =270V,,,,,Passed,0.068
Apply HV Battery =25A,,,,,Passed,0.067
Read FSSMACS_AclState,50,,30,50,Passed,0.038
Read FTSMACS_AclState,3,,3,3,Passed,0.037
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Wait,,,,,Passed,0.125
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.217
Wait,,,,,Passed,0.125
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.278
Wait,,,,,Passed,1.025
Set UDS_bRoutineActive=1,,,,,Passed,0.287
Wait,,,,,Passed,1.024
Read FSSMACS_Aclstate,50,,30,50,Passed,0.044
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.228
Wait,,,,,Passed,0.525
Set MAIN_u16ModeReq=0,,,,,Passed,0.037
Read FSSMACS_Aclstate,31,,30,31,Passed,0.038
Wait,,,,,Passed,0.525
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.223
Wait,,,,,Passed,0.526
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.231
Wait,,,,,Passed,0.525
Read FTSMACS_AclState,8,,8,8,Passed,0.042
Wait,,,,,Passed,0.526
Read FSSMACS_Aclstate,31,,30,31,Passed,0.038
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.240
Wait,,,,,Passed,0.534
Set_U_DutyCycle= 0.548,,,,,Passed,0.222
Wait,,,,,Passed,0.524
Read FT_Iuvw3_U16[0],1587,,1000,3000,Passed,0.072
Read U Current,-324.529,,-500,500,Passed,0.551
Set_U_DutyCycle= 0.545,,,,,Passed,0.245
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1704,,1000,3000,Passed,0.075
Read U Current,-239.820,,-500,500,Passed,0.179
Set_U_DutyCycle= 0.54,,,,,Passed,0.240
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1884,,1000,3000,Passed,0.087
Read U Current,-114.137,,-500,500,Passed,0.176
Set_U_DutyCycle= 0.5,,,,,Passed,0.239
Wait,,,,,Passed,0.525
Set FSTCGTC_BenchPhaCurTgtC=0,2053,,1000,3000,Passed,0.072
Read U Current,0.996,,-500,500,Passed,0.175
Set_U_DutyCycle= 0.46,,,,,Passed,0.222
Wait,,,,,Passed,0.533
Read FT_Iuvw3_U16[0],2257,,1000,3000,Passed,0.070
Read U Current,141.794,,-500,500,Passed,0.182
Set_U_DutyCycle= 0.455,,,,,Passed,0.231
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2442,,1000,3000,Passed,0.070
Read U Current,270.784,,-500,500,Passed,0.200
Set_U_DutyCycle= 0.452,,,,,Passed,0.230
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],2590,,1000,3000,Passed,0.072
Read U Current,373.680,,-500,500,Passed,0.176
Set_V_DutyCycle= 0.548,,,,,Passed,0.245
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],1584,,1000,3000,Passed,0.070
Read V Current,-341.735,,-500,500,Passed,0.177
Set_V_DutyCycle= 0.545,,,,,Passed,0.226
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],1707,,1000,3000,Passed,0.086
Read V Current,-254.646,,-500,500,Passed,0.179
Set_V_DutyCycle= 0.54,,,,,Passed,0.220
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[1],1889,,1000,3000,Passed,0.070
Read V Current,-122.447,,-500,500,Passed,0.183
Set_V_DutyCycle= 0.5,,,,,Passed,0.227
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2066,,1000,3000,Passed,0.071
Read V Current,2.135,,-500,500,Passed,0.190
Set_V_DutyCycle= 0.46,,,,,Passed,0.230
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2258,,1000,3000,Passed,0.073
Read V Current,139.470,,-500,500,Passed,0.178
Set_V_DutyCycle= 0.455,,,,,Passed,0.237
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[1],2456,,1000,3000,Passed,0.075
Read V Current,278.229,,-500,500,Passed,0.194
Set_V_DutyCycle= 0.452,,,,,Passed,0.227
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2590,,1000,3000,Passed,0.085
Read V Current,373.107,,-500,500,Passed,0.196
Set_W_DutyCycle= 0.548,,,,,Passed,0.226
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],1578,,1000,3000,Passed,0.070
Read W Current,-339.372,,-500,500,Passed,0.186
Set_W_DutyCycle= 0.545,,,,,Passed,0.226
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],1708,,1000,3000,Passed,0.071
Read W Current,-246.503,,-500,500,Passed,0.178
Set_W_DutyCycle= 0.54,,,,,Passed,0.240
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[2],1897,,1000,3000,Passed,0.070
Read W Current,-111.9304,,-500,500,Passed,0.177
Set_W_DutyCycle= 0.5,,,,,Passed,0.244
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[2],2053,,1000,3000,Passed,0.072
Read W Current,1.356,,-500,500,Passed,0.193
Set_W_DutyCycle= 0.46,,,,,Passed,0.224
Wait,,,,,Passed,0.530
Read FT_Iuvw3_U16[2],2233,,1000,3000,Passed,0.074
Read W Current,129.310,,-500,500,Passed,0.179
Set_W_DutyCycle= 0.455,,,,,Passed,0.222
Wait,,,,,Passed,0.533
Read FT_Iuvw3_U16[2],2429,,1000,3000,Passed,0.073
Read W Current,270.903,,-500,500,Passed,0.177
Set_W_DutyCycle= 0.452,,,,,Passed,0.239
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],2565,,1000,3000,Passed,0.069
Read W Current,368.431,,-500,500,Passed,0.178
DutyCycle OFF,,,,,Passed,0.234
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.217
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.227
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.223
Wait,,,,,Passed,2.027
Read Correction U,0.694,,0.5,1,Passed,0.072
Current_Caculation,,,,,Passed,0.117
Read Correction V,0.711,,0.5,1,Passed,0.072
Current_Caculation,,,,,Passed,0.055
Read Correction W,0.717,,0.5,1,Passed,0.086
Current_Caculation,,,,,Passed,0.057
Wait,,,,,Passed,0.530
get_gain,,,,,Passed,0.062
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.220
Wait,,,,,Passed,0.525
get_gain,,,,,Passed,0.029
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.222
Wait,,,,,Passed,0.527
get_gain,,,,,Passed,0.029
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.221
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.229
Set SAMTBHV_GainCorrnC,,,,,Passed,0.225
get_gain,,,,,Passed,0.029
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.220
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.224
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.220
get_gain,,,,,Passed,0.037
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.220
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.219
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.228
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.224
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.220
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.223
Wait,,,,,Passed,0.526
Read FSMABLV_UbatLVCorGainC,0.990,,0.9,1.1,Passed,0.065
Read FSMABLV_UbatLVCorOffsetC,37.335,,-100,100,Passed,0.029
Read HV_CorGainC,1.00928,,0.9,1.1,Passed,0.029
Read HV_CorOffsetC,-11.650,,-50,50,Passed,0.029
Read FTEAMPI_A2DGainIsuLC,1.0195,,0.9,1.1,Passed,0.030
Read FTEAMPI_A2DGainIsvLC,1.0271,,0.9,1.1,Passed,0.035
Read FTEAMPI_A2DGainIswLC,1.0417,,0.9,1.1,Passed,0.029
Read SAMTLCS_A2DGainIsuLC,1.0195,,0.9,1.1,Passed,0.036
Read SAMTLCS_A2DGainIsvLC,1.0271,,0.9,1.1,Passed,0.028
Read SAMTLCS_A2DGainIswLC,1.0417,,0.9,1.1,Passed,0.034
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Wait,,,,,Passed,0.176
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.219
Wait,,,,,Passed,0.527
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.285
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.300
Set UDS_bRoutineActive=1,,,,,Passed,0.307
Wait,,,,,Passed,0.528
Read FSSMACS_AclState,31,,30,50,Passed,0.040
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.233
Set MAIN_u16ModeReq=0,,,,,Passed,0.041
Wait,,,,,Passed,0.525
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.222
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.289
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.297
Wait,,,,,Passed,0.174
MAIN_bShutDownReq=1,,,,,Passed,0.542
MAIN_bShutDownReq=1,,,,,Passed,0.309
Wait,,,,,Passed,0.527
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.559
Switch OFF HV_21,,,,,Passed,0.197
Switch OFF HV_22,,,,,Passed,0.197
Switch OFF _41,,,,,Passed,0.211
Disconnect,,,,,Passed,3.965
12V_DC_Source,,,,,Passed,0.230
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.214
Switch OFF 12V_9,,,,,Passed,0.214
Wait,,,,,Passed,0.525
Switch On 12V_8,,,,,Passed,0.189
Switch On 12V_9,,,,,Passed,0.191
Voltage=12.5V,,,,,Passed,0.251
Current=5A,,,,,Passed,0.221
12V_DC_Source,,,,,Passed,0.238
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,6.815
Wait,,,,,Passed,0.525
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.047
Wait,,,,,Passed,1.526
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.070
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.062
HV_CorGainC,1,,1,1,Passed,0.059
HV_CorOffsetC,1,,1,1,Passed,0.067
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.061
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.065
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.061
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.059
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.058
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.058
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.218
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.223
HV_Channel ON,,,,,Passed,0.588
HV_Source ON,,,,,Passed,0.079
Switch On HV_21,,,,,Passed,0.208
Switch On HV_22,,,,,Passed,0.203
Apply HV Battery = 360V,,,,,Passed,0.071
Apply HV Battery =25A,,,,,Passed,0.069
HV_Source ON,,,,,Passed,0.069
Wait,,,,,Passed,0.525
U_LOAD,,,,,Passed,0.066
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.066
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.235
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.222
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.277
Wait,,,,,Passed,0.524
Set UDS_bRoutineActive=1,,,,,Passed,0.536
Wait,,,,,Passed,0.525
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.222
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.220
Wait,,,,,Passed,0.525
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.227
Wait,,,,,Passed,0.527
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.225
Wait,,,,,Passed,0.526
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.235
Set MAIN_u16ModeReq=1,,,,,Passed,0.284
Wait,,,,,Passed,0.524
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.217
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.226
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.230
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.216
Read FSSMACS_AclState,50,,30,50,Passed,0.046
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.221
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.185
Check FSMAPMT_PmTemp,79.594,,40,90,Passed,0.039
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.036
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.038
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.037
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.036
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.037
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.194
Disconnect,,,,,Passed,2.066
HV_Source OFF,,,,,Passed,0.071
HV_Channel OFF,,,,,Passed,0.550
Switch OFF HV_21,,,,,Passed,0.190
Switch OFF HV_22,,,,,Passed,0.189
12V_DC_Source,,,,,Passed,0.234
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.191
Switch OFF 12V_9,,,,,Passed,0.190
Switch OFF Current measure,,,,,Passed,0.192
Disconnect,,,,,Passed,0.029
Switch On 12V_8,,,,,Passed,0.191
Switch On 12V_9,,,,,Passed,0.187
12V_DC_Source,,,,,Passed,0.230
Voltage=12.5V,,,,,Passed,0.225
Current=5A,,,,,Passed,0.220
12V_DC_Source,,,,,Passed,0.251
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,5.508
Wait,,,,,Passed,0.524
Read FT_ResolverSin_U16,,,,,Passed,0.869
Read FT_ResolverSin_U16 Max,3451,,3000,3899,Passed,0.038
Read FT_ResolverSin_U16 Min,596,,400,700,Passed,0.018
Read FT_ResolverCos_U16,,,,,Passed,0.847
Read FT_ResolverCos_U16 Max,3459,,3000,3899,Passed,0.017
Read FT_ResolverCos_U16 Min,599,,400,700,Passed,0.018
Action,,,,,Passed,0.225
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.219
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.217
Wait,,,,,Passed,0.527
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.282
Wait,,,,,Passed,0.524
Set UDS_bRoutineActive=1,,,,,Passed,0.521
Wait,,,,,Passed,0.528
Set UDS_bRoutineActive=1,,,,,Passed,0.286
Wait,,,,,Passed,0.524
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.953
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.720
Switch ON Current measure,,,,,Passed,0.214
Wait,,,,,Passed,1.026
Read Dcs_bMot Measure Current,2.0210,A,1,3,Passed,0.227
Wait,,,,,Passed,0.526
Switch ON Current measure,,,,,Passed,0.212
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.675
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.685
Wait,,,,,Passed,0.525
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.715
Wait,,,,,Passed,0.525
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.676
Wait,,,,,Passed,2.029
Read Pls_bMot Measure Current,2.507,A,1,3,Passed,0.143
Wait,,,,,Passed,0.524
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.916
Wait,,,,,Passed,0.525
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.926
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.071
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.124
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.068
Wait,,,,,Passed,1.027
Read UserVar_DogCluPosnRatSnsr,79.498,,60,90,Passed,0.040
Read ADEL_ParkPawlPosnRatSnsr,83.636,,60,90,Passed,0.037
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Wait,,,,,Passed,0.124
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.087
Wait,,,,,Passed,0.124
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.084
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.074
Wait,,,,,Passed,1.026
Read ADEL_DogCluPosnRatSnsr,7.974,,0,20,Passed,0.035
Read ADEL_ParkPawlPosnRatSnsr,47.626,,40,50,Passed,0.037
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.063
Wait,,,,,Passed,0.128
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.068
Switch OFF Current measure,,,,,Passed,0.202
Voltage=6.5,,,,,Passed,0.231
Read FSSMACS_AclState,50,,30,50,Passed,0.036
Read FTSMACS_AclState,3,,3,3,Passed,0.036
Read SASMACS_AclState,2,,2,2,Passed,0.040
Blowing_water,,,,,Passed,4.622
Identity,,,,,Passed,0.039
Identity_OFF,,,,,Passed,0.038
Voltage=12.5V,,,,,Passed,0.256
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.564
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.555
Resolver excitation,11.0594,,10,12,Passed,0.359
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.223
Wait,,,,,Passed,0.530
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.214
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.222
HV_Channel ON,,,,,Passed,0.572
HV_Source ON,,,,,Passed,0.078
Switch On HV_21,,,,,Passed,0.227
Switch On HV_22,,,,,Passed,0.201
HV_Source ON,,,,,Passed,0.077
Apply HV Battery = 450V,,,,,Passed,0.078
Apply HV Battery =2A,,,,,Passed,0.072
Wait,,,,,Passed,1.025
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.038
Wait,,,,,Passed,0.224
HV_Source OFF,,,,,Passed,0.074
HV_Channel OFF,,,,,Passed,0.616
Passive discharge 450V to 60V,17.689,,0,60,Passed,17.759
Switch OFF HV_21,,,,,Passed,0.212
Switch OFF HV_22,,,,,Passed,0.210
Voltage=12.5V,,,,,Passed,0.264
U_LOAD,,,,,Passed,0.070
V_LOAD,,,,,Passed,0.065
W_LOAD,,,,,Passed,0.066
Voltage=270V,,,,,Passed,0.097
Apply HV Battery = 270V,,,,,Passed,0.077
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.576
HV_Source ON,,,,,Passed,0.077
Switch On HV_21,,,,,Passed,0.199
Switch On HV_22,,,,,Passed,0.198
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.215
Wait,,,,,Passed,1.025
Switch Measure Current,0.765,A,0.7,0.9,Passed,0.144
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.217
HV_Source OFF,,,,,Passed,0.066
HV_Channel OFF,,,,,Passed,0.574
Switch OFF HV_21,,,,,Passed,0.211
Switch OFF HV_22,,,,,Passed,0.197
HV_Channel ON,,,,,Passed,0.611
HV_Source ON,,,,,Passed,0.068
Switch On HV_21,,,,,Passed,0.201
Switch On HV_22,,,,,Passed,0.203
Apply HV Battery = 450V,,,,,Passed,0.077
Apply HV Battery =2A,,,,,Passed,0.078
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.220
Wait,,,,,Passed,0.225
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.221
Wait,,,,,Passed,0.225
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.220
Wait,,,,,Passed,0.225
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.695
Wait,,,,,Passed,0.224
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.272
Wait,,,,,Passed,0.229
Read FSSMACS_Aclstate,30,,30,50,Passed,0.042
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.271
Wait,,,,,Passed,0.224
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.706
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.074
HV_Channel OFF,,,,,Passed,0.578
Active discharge 450V to 60V,1.119,S,0,3,Passed,1.155
Wait,,,,,Passed,0.528
HV_Channel ON,,,,,Passed,0.626
HV_Source ON,,,,,Passed,0.068
Wait,,,,,Passed,0.129
Apply HV Battery = 500V,,,,,Passed,0.077
Apply HV Battery =1A,,,,,Passed,0.077
Wait,,,,,Passed,1.028
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.037
Switch OFF HV_21,,,,,Passed,0.208
