Product Name,JLR
Station Name,EOL
Serial Number,!193530021!_V29113441
DateTime,20191226_223942
Total Test Time,308.663000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Wait,,,,,Passed,0.531
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.231
Wait,,,,,Passed,0.525
Read FTSMACS_AclState,8,,8,8,Passed,0.041
Wait,,,,,Passed,0.525
Read FSSMACS_Aclstate,31,,30,31,Passed,0.053
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.239
Wait,,,,,Passed,0.527
Set_U_DutyCycle= 0.548,,,,,Passed,0.240
Wait,,,,,Passed,0.534
Read FT_Iuvw3_U16[0],1562,,1000,3000,Passed,0.069
Read U Current,-345.786,,-500,500,Passed,0.563
Set_U_DutyCycle= 0.545,,,,,Passed,0.254
Wait,,,,,Passed,0.524
Read FT_Iuvw3_U16[0],1679,,1000,3000,Passed,0.083
Read U Current,-257.028,,-500,500,Passed,0.195
Set_U_DutyCycle= 0.54,,,,,Passed,0.238
Wait,,,,,Passed,0.524
Read FT_Iuvw3_U16[0],1873,,1000,3000,Passed,0.084
Read U Current,-122.570,,-500,500,Passed,0.182
Set_U_DutyCycle= 0.5,,,,,Passed,0.237
Wait,,,,,Passed,0.532
Set FSTCGTC_BenchPhaCurTgtC=0,2049,,1000,3000,Passed,0.075
Read U Current,0.979,,-500,500,Passed,0.193
Set_U_DutyCycle= 0.46,,,,,Passed,0.241
Wait,,,,,Passed,0.524
Read FT_Iuvw3_U16[0],2264,,1000,3000,Passed,0.087
Read U Current,150.823,,-500,500,Passed,0.210
Set_U_DutyCycle= 0.455,,,,,Passed,0.231
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2468,,1000,3000,Passed,0.071
Read U Current,293.559,,-500,500,Passed,0.189
Set_U_DutyCycle= 0.452,,,,,Passed,0.237
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2612,,1000,3000,Passed,0.070
Read U Current,393.909,,-500,500,Passed,0.183
Set_V_DutyCycle= 0.548,,,,,Passed,0.243
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],1530,,1000,3000,Passed,0.079
Read V Current,-365.234,,-500,500,Passed,0.184
Set_V_DutyCycle= 0.545,,,,,Passed,0.231
Wait,,,,,Passed,0.532
Read FT_Iuvw3_U16[1],1659,,1000,3000,Passed,0.084
Read V Current,-272.359,,-500,500,Passed,0.193
Set_V_DutyCycle= 0.54,,,,,Passed,0.222
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],1855,,1000,3000,Passed,0.077
Read V Current,-134.062,,-500,500,Passed,0.194
Set_V_DutyCycle= 0.5,,,,,Passed,0.223
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],2050,,1000,3000,Passed,0.080
Read V Current,2.276,,-500,500,Passed,0.187
Set_V_DutyCycle= 0.46,,,,,Passed,0.233
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[1],2257,,1000,3000,Passed,0.081
Read V Current,150.272,,-500,500,Passed,0.174
Set_V_DutyCycle= 0.455,,,,,Passed,0.247
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[1],2466,,1000,3000,Passed,0.098
Read V Current,295.164,,-500,500,Passed,0.203
Set_V_DutyCycle= 0.452,,,,,Passed,0.244
Wait,,,,,Passed,0.524
Read FT_Iuvw3_U16[1],2606,,1000,3000,Passed,0.082
Read V Current,393.357,,-500,500,Passed,0.192
Set_W_DutyCycle= 0.548,,,,,Passed,0.247
Wait,,,,,Passed,0.534
Read FT_Iuvw3_U16[2],1557,,1000,3000,Passed,0.077
Read W Current,-353.453,,-500,500,Passed,0.180
Set_W_DutyCycle= 0.545,,,,,Passed,0.229
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[2],1689,,1000,3000,Passed,0.097
Read W Current,-257.822,,-500,500,Passed,0.182
Set_W_DutyCycle= 0.54,,,,,Passed,0.224
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],1883,,1000,3000,Passed,0.074
Read W Current,-115.870,,-500,500,Passed,0.188
Set_W_DutyCycle= 0.5,,,,,Passed,0.222
Wait,,,,,Passed,0.534
Read FT_Iuvw3_U16[2],2054,,1000,3000,Passed,0.071
Read W Current,1.664,,-500,500,Passed,0.183
Set_W_DutyCycle= 0.46,,,,,Passed,0.218
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[2],2251,,1000,3000,Passed,0.079
Read W Current,142.273,,-500,500,Passed,0.188
Set_W_DutyCycle= 0.455,,,,,Passed,0.237
Wait,,,,,Passed,0.534
Read FT_Iuvw3_U16[2],2452,,1000,3000,Passed,0.087
Read W Current,291.955,,-500,500,Passed,0.178
Set_W_DutyCycle= 0.452,,,,,Passed,0.230
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2600,,1000,3000,Passed,0.074
Read W Current,392.00474,,-500,500,Passed,0.183
DutyCycle OFF,,,,,Passed,0.246
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.225
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.220
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.228
Wait,,,,,Passed,2.036
Read Correction U,0.702,,0.5,1,Passed,0.090
Current_Caculation,,,,,Passed,0.122
Read Correction V,0.705,,0.5,1,Passed,0.085
Current_Caculation,,,,,Passed,0.061
Read Correction W,0.716,,0.5,1,Passed,0.080
Current_Caculation,,,,,Passed,0.069
Wait,,,,,Passed,0.524
get_gain,,,,,Passed,0.058
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.227
Wait,,,,,Passed,0.526
get_gain,,,,,Passed,0.029
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.233
Wait,,,,,Passed,0.525
get_gain,,,,,Passed,0.036
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.233
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.228
Set SAMTBHV_GainCorrnC,,,,,Passed,0.222
get_gain,,,,,Passed,0.035
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.230
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.223
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.234
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.225
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.229
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.221
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.223
get_gain,,,,,Passed,0.033
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.233
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.238
Wait,,,,,Passed,0.525
Read FSMABLV_UbatLVCorGainC,0.988,,0.9,1.1,Passed,0.060
Read FSMABLV_UbatLVCorOffsetC,37.000001000,,-100,100,Passed,0.030
Read HV_CorGainC,1.00744,,0.9,1.1,Passed,0.037
Read HV_CorOffsetC,-6.751,,-50,50,Passed,0.028
Read FTEAMPI_A2DGainIsuLC,1.0310,,0.9,1.1,Passed,0.028
Read FTEAMPI_A2DGainIsvLC,1.0182,,0.9,1.1,Passed,0.039
Read FTEAMPI_A2DGainIswLC,1.0392,,0.9,1.1,Passed,0.036
Read SAMTLCS_A2DGainIsuLC,1.0310,,0.9,1.1,Passed,0.029
Read SAMTLCS_A2DGainIsvLC,1.0182,,0.9,1.1,Passed,0.037
Read SAMTLCS_A2DGainIswLC,1.0392,,0.9,1.1,Passed,0.030
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.225
Wait,,,,,Passed,0.176
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.220
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.282
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.804
Set UDS_bRoutineActive=1,,,,,Passed,0.302
Wait,,,,,Passed,0.524
Read FSSMACS_AclState,31,,30,50,Passed,0.039
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.232
Set MAIN_u16ModeReq=0,,,,,Passed,0.042
Wait,,,,,Passed,0.525
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.228
Wait,,,,,Passed,0.526
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.290
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.301
Wait,,,,,Passed,0.178
MAIN_bShutDownReq=1,,,,,Passed,0.296
MAIN_bShutDownReq=1,,,,,Passed,0.310
Wait,,,,,Passed,0.525
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.600
Switch OFF HV_21,,,,,Passed,0.224
Switch OFF HV_22,,,,,Passed,0.227
Switch OFF _41,,,,,Passed,0.216
Disconnect,,,,,Passed,3.849
12V_DC_Source,,,,,Passed,0.241
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.209
Switch OFF 12V_9,,,,,Passed,0.219
Wait,,,,,Passed,0.525
Switch On 12V_8,,,,,Passed,0.188
Switch On 12V_9,,,,,Passed,0.191
Voltage=12.5V,,,,,Passed,0.242
Current=5A,,,,,Passed,0.220
12V_DC_Source,,,,,Passed,0.236
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,6.987
Wait,,,,,Passed,0.526
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.038
Wait,,,,,Passed,1.525
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.078
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.062
HV_CorGainC,1,,1,1,Passed,0.064
HV_CorOffsetC,1,,1,1,Passed,0.062
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.058
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.059
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.063
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.074
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.066
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.069
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.235
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.230
HV_Channel ON,,,,,Passed,0.638
HV_Source ON,,,,,Passed,0.075
Switch On HV_21,,,,,Passed,0.225
Switch On HV_22,,,,,Passed,0.225
Apply HV Battery = 360V,,,,,Passed,0.068
Apply HV Battery =25A,,,,,Passed,0.069
HV_Source ON,,,,,Passed,0.076
Wait,,,,,Passed,0.525
U_LOAD,,,,,Passed,0.071
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.066
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.223
Wait,,,,,Passed,0.525
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.280
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.291
Wait,,,,,Passed,0.524
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.229
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.226
Wait,,,,,Passed,0.527
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.235
Wait,,,,,Passed,0.529
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.243
Wait,,,,,Passed,0.525
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.237
Set MAIN_u16ModeReq=1,,,,,Passed,0.296
Wait,,,,,Passed,0.526
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.228
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.225
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.228
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.228
Read FSSMACS_AclState,50,,30,50,Passed,0.039
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.228
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.212
Check FSMAPMT_PmTemp,62.470,,40,90,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.050
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.045
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.039
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.060
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.053
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.252
Disconnect,,,,,Passed,2.077
HV_Source OFF,,,,,Passed,0.081
HV_Channel OFF,,,,,Passed,0.616
Switch OFF HV_21,,,,,Passed,0.191
Switch OFF HV_22,,,,,Passed,0.189
12V_DC_Source,,,,,Passed,0.238
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.188
Switch OFF 12V_9,,,,,Passed,0.188
Switch OFF Current measure,,,,,Passed,0.193
Disconnect,,,,,Passed,0.031
Switch On 12V_8,,,,,Passed,0.190
Switch On 12V_9,,,,,Passed,0.189
12V_DC_Source,,,,,Passed,0.228
Voltage=12.5V,,,,,Passed,0.257
Current=5A,,,,,Passed,0.220
12V_DC_Source,,,,,Passed,0.252
Wait,,,,,Passed,0.525
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,7.171
Wait,,,,,Passed,0.527
Read FT_ResolverSin_U16,,,,,Passed,1.283
Read FT_ResolverSin_U16 Max,3453,,3000,3899,Passed,0.039
Read FT_ResolverSin_U16 Min,604,,400,700,Passed,0.018
Read FT_ResolverCos_U16,,,,,Passed,1.262
Read FT_ResolverCos_U16 Max,3453,,3000,3899,Passed,0.020
Read FT_ResolverCos_U16 Min,599,,400,700,Passed,0.017
Action,,,,,Passed,0.223
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.237
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.224
Wait,,,,,Passed,0.531
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.283
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.547
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.528
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.740
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,3.008
Switch ON Current measure,,,,,Passed,0.210
Wait,,,,,Passed,1.030
Read Dcs_bMot Measure Current,2.425,A,1,3,Passed,0.218
Wait,,,,,Passed,0.527
Switch ON Current measure,,,,,Passed,0.207
Wait,,,,,Passed,0.525
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.775
Wait,,,,,Passed,0.528
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,3.023
Wait,,,,,Passed,0.524
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.745
Wait,,,,,Passed,0.531
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.999
Wait,,,,,Passed,2.029
Read Pls_bMot Measure Current,2.536,A,1,3,Passed,0.151
Wait,,,,,Passed,0.526
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.989
Wait,,,,,Passed,0.529
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,3.233
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.079
Wait,,,,,Passed,0.126
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.090
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.086
Wait,,,,,Passed,0.127
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.072
Wait,,,,,Passed,1.025
Read UserVar_DogCluPosnRatSnsr,79.459,,60,90,Passed,0.047
Read ADEL_ParkPawlPosnRatSnsr,83.887,,60,90,Passed,0.039
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.069
Wait,,,,,Passed,0.127
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.090
Wait,,,,,Passed,1.024
Read ADEL_DogCluPosnRatSnsr,7.941,,0,20,Passed,0.037
Read ADEL_ParkPawlPosnRatSnsr,47.723,,40,50,Passed,0.042
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.128
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.083
Switch OFF Current measure,,,,,Passed,0.230
Voltage=6.5,,,,,Passed,0.240
Read FSSMACS_AclState,50,,30,50,Passed,0.041
Read FTSMACS_AclState,3,,3,3,Passed,0.039
Read SASMACS_AclState,2,,2,2,Passed,0.038
Blowing_water,,,,,Passed,4.630
Identity,,,,,Passed,0.038
Identity_OFF,,,,,Passed,0.043
Voltage=12.5V,,,,,Passed,0.247
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.570
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.557
Resolver excitation,10.976,,10,12,Passed,0.390
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.230
Wait,,,,,Passed,0.528
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.224
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.231
HV_Channel ON,,,,,Passed,0.650
HV_Source ON,,,,,Passed,0.077
Switch On HV_21,,,,,Passed,0.229
Switch On HV_22,,,,,Passed,0.223
HV_Source ON,,,,,Passed,0.078
Apply HV Battery = 450V,,,,,Passed,0.079
Apply HV Battery =2A,,,,,Passed,0.075
Wait,,,,,Passed,1.029
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.040
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.639
Passive discharge 450V to 60V,17.543,,0,60,Passed,17.616
Switch OFF HV_21,,,,,Passed,0.225
Switch OFF HV_22,,,,,Passed,0.218
Voltage=12.5V,,,,,Passed,0.244
U_LOAD,,,,,Passed,0.068
V_LOAD,,,,,Passed,0.071
W_LOAD,,,,,Passed,0.071
Voltage=270V,,,,,Passed,0.107
Apply HV Battery = 270V,,,,,Passed,0.068
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.642
HV_Source ON,,,,,Passed,0.077
Switch On HV_21,,,,,Passed,0.224
Switch On HV_22,,,,,Passed,0.226
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.242
Wait,,,,,Passed,1.027
Switch Measure Current,0.770,A,0.7,0.9,Passed,0.158
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.071
HV_Channel OFF,,,,,Passed,0.652
Switch OFF HV_21,,,,,Passed,0.229
Switch OFF HV_22,,,,,Passed,0.206
HV_Channel ON,,,,,Passed,0.649
HV_Source ON,,,,,Passed,0.089
Switch On HV_21,,,,,Passed,0.217
Switch On HV_22,,,,,Passed,0.232
Apply HV Battery = 450V,,,,,Passed,0.075
Apply HV Battery =2A,,,,,Passed,0.081
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.225
Wait,,,,,Passed,0.227
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.225
Wait,,,,,Passed,0.228
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.232
Wait,,,,,Passed,0.229
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.798
Wait,,,,,Passed,0.225
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.565
Wait,,,,,Passed,0.225
Read FSSMACS_Aclstate,30,,30,50,Passed,0.041
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.285
Wait,,,,,Passed,0.225
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.802
Wait,,,,,Passed,0.228
HV_Source OFF,,,,,Passed,0.088
HV_Channel OFF,,,,,Passed,0.655
Active discharge 450V to 60V,1.0810,S,0,3,Passed,1.116
Wait,,,,,Passed,0.526
HV_Channel ON,,,,,Passed,0.615
HV_Source ON,,,,,Passed,0.083
Wait,,,,,Passed,0.127
Apply HV Battery = 500V,,,,,Passed,0.071
Apply HV Battery =1A,,,,,Passed,0.071
Wait,,,,,Passed,1.029
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.040
