Product Name,JLR
Station Name,EOL
Serial Number,!193520056!_V29113441
DateTime,20191226_225631
Total Test Time,306.520000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[2],1540,,1000,3000,Passed,0.075
Read W Current,-367.520,,-500,500,Passed,0.181
Set_W_DutyCycle= 0.545,,,,,Passed,0.236
Wait,,,,,Passed,0.534
Read FT_Iuvw3_U16[2],1674,,1000,3000,Passed,0.082
Read W Current,-269.657,,-500,500,Passed,0.192
Set_W_DutyCycle= 0.54,,,,,Passed,0.240
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],1870,,1000,3000,Passed,0.084
Read W Current,-125.347,,-500,500,Passed,0.183
Set_W_DutyCycle= 0.5,,,,,Passed,0.226
Wait,,,,,Passed,0.535
Read FT_Iuvw3_U16[2],2056,,1000,3000,Passed,0.103
Read W Current,1.569,,-500,500,Passed,0.186
Set_W_DutyCycle= 0.46,,,,,Passed,0.233
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[2],2264,,1000,3000,Passed,0.073
Read W Current,148.167,,-500,500,Passed,0.195
Set_W_DutyCycle= 0.455,,,,,Passed,0.224
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2476,,1000,3000,Passed,0.078
Read W Current,300.322,,-500,500,Passed,0.220
Set_W_DutyCycle= 0.452,,,,,Passed,0.239
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2618,,1000,3000,Passed,0.078
Read W Current,402.660,,-500,500,Passed,0.202
DutyCycle OFF,,,,,Passed,0.230
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.226
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.225
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.230
Wait,,,,,Passed,2.026
Read Correction U,0.701,,0.5,1,Passed,0.079
Current_Caculation,,,,,Passed,0.069
Read Correction V,0.718,,0.5,1,Passed,0.076
Current_Caculation,,,,,Passed,0.057
Read Correction W,0.712,,0.5,1,Passed,0.077
Current_Caculation,,,,,Passed,0.057
Wait,,,,,Passed,0.526
get_gain,,,,,Passed,0.030
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.237
Wait,,,,,Passed,0.526
get_gain,,,,,Passed,0.036
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.222
Wait,,,,,Passed,0.527
get_gain,,,,,Passed,0.035
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.224
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.222
Set SAMTBHV_GainCorrnC,,,,,Passed,0.234
get_gain,,,,,Passed,0.034
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.223
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.221
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.228
get_gain,,,,,Passed,0.033
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.229
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.237
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.222
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.224
get_gain,,,,,Passed,0.032
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.230
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.225
Wait,,,,,Passed,0.526
Read FSMABLV_UbatLVCorGainC,0.994,,0.9,1.1,Passed,0.034
Read FSMABLV_UbatLVCorOffsetC,22.335,,-100,100,Passed,0.037
Read HV_CorGainC,1.00388,,0.9,1.1,Passed,0.032
Read HV_CorOffsetC,-7.401,,-50,50,Passed,0.032
Read FTEAMPI_A2DGainIsuLC,1.0302,,0.9,1.1,Passed,0.037
Read FTEAMPI_A2DGainIsvLC,1.0374,,0.9,1.1,Passed,0.031
Read FTEAMPI_A2DGainIswLC,1.0333,,0.9,1.1,Passed,0.036
Read SAMTLCS_A2DGainIsuLC,1.0302,,0.9,1.1,Passed,0.034
Read SAMTLCS_A2DGainIsvLC,1.0374,,0.9,1.1,Passed,0.031
Read SAMTLCS_A2DGainIswLC,1.0333,,0.9,1.1,Passed,0.032
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.239
Wait,,,,,Passed,0.180
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.234
Wait,,,,,Passed,0.529
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.286
Wait,,,,,Passed,0.531
Set UDS_bRoutineActive=1,,,,,Passed,0.301
Set UDS_bRoutineActive=1,,,,,Passed,0.303
Wait,,,,,Passed,0.525
Read FSSMACS_AclState,31,,30,50,Passed,0.051
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.228
Set MAIN_u16ModeReq=0,,,,,Passed,0.045
Wait,,,,,Passed,0.526
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.225
Wait,,,,,Passed,0.529
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.294
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.311
Wait,,,,,Passed,0.176
MAIN_bShutDownReq=1,,,,,Passed,0.540
MAIN_bShutDownReq=1,,,,,Passed,1.284
Wait,,,,,Passed,0.525
HV_Source OFF,,,,,Passed,0.070
HV_Channel OFF,,,,,Passed,0.670
Switch OFF HV_21,,,,,Passed,0.232
Switch OFF HV_22,,,,,Passed,0.226
Switch OFF _41,,,,,Passed,0.221
Disconnect,,,,,Passed,3.403
12V_DC_Source,,,,,Passed,0.244
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.216
Switch OFF 12V_9,,,,,Passed,0.206
Wait,,,,,Passed,0.526
Switch On 12V_8,,,,,Passed,0.194
Switch On 12V_9,,,,,Passed,0.191
Voltage=12.5V,,,,,Passed,0.230
Current=5A,,,,,Passed,0.225
12V_DC_Source,,,,,Passed,0.234
Wait,,,,,Passed,0.525
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,7.135
Wait,,,,,Passed,0.526
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.039
Wait,,,,,Passed,1.528
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.066
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.064
HV_CorGainC,1,,1,1,Passed,0.062
HV_CorOffsetC,1,,1,1,Passed,0.066
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.069
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.063
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.072
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.065
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.064
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.064
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.223
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.223
HV_Channel ON,,,,,Passed,0.612
HV_Source ON,,,,,Passed,0.071
Switch On HV_21,,,,,Passed,0.224
Switch On HV_22,,,,,Passed,0.210
Apply HV Battery = 360V,,,,,Passed,0.075
Apply HV Battery =25A,,,,,Passed,0.071
HV_Source ON,,,,,Passed,0.070
Wait,,,,,Passed,0.526
U_LOAD,,,,,Passed,0.070
V_LOAD,,,,,Passed,0.069
W_LOAD,,,,,Passed,0.074
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.228
Wait,,,,,Passed,0.526
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.283
Wait,,,,,Passed,0.529
Set UDS_bRoutineActive=1,,,,,Passed,0.784
Wait,,,,,Passed,0.530
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.221
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.222
Wait,,,,,Passed,0.527
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.227
Wait,,,,,Passed,0.526
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.222
Wait,,,,,Passed,0.533
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.227
Set MAIN_u16ModeReq=1,,,,,Passed,0.287
Wait,,,,,Passed,0.526
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.229
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.226
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.224
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.228
Read FSSMACS_AclState,50,,30,50,Passed,0.042
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.221
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.206
Check FSMAPMT_PmTemp,61.895,,40,90,Passed,0.045
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.041
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.050
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.057
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.045
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.051
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.044
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.244
Disconnect,,,,,Passed,2.069
HV_Source OFF,,,,,Passed,0.073
HV_Channel OFF,,,,,Passed,0.623
Switch OFF HV_21,,,,,Passed,0.193
Switch OFF HV_22,,,,,Passed,0.192
12V_DC_Source,,,,,Passed,0.242
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.192
Switch OFF 12V_9,,,,,Passed,0.193
Switch OFF Current measure,,,,,Passed,0.192
Disconnect,,,,,Passed,0.034
Switch On 12V_8,,,,,Passed,0.191
Switch On 12V_9,,,,,Passed,0.194
12V_DC_Source,,,,,Passed,0.231
Voltage=12.5V,,,,,Passed,0.228
Current=5A,,,,,Passed,0.224
12V_DC_Source,,,,,Passed,0.233
Wait,,,,,Passed,0.525
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,7.026
Wait,,,,,Passed,0.526
Read FT_ResolverSin_U16,,,,,Passed,1.243
Read FT_ResolverSin_U16 Max,3459,,3000,3899,Passed,0.020
Read FT_ResolverSin_U16 Min,597,,400,700,Passed,0.019
Read FT_ResolverCos_U16,,,,,Passed,1.226
Read FT_ResolverCos_U16 Max,3466,,3000,3899,Passed,0.020
Read FT_ResolverCos_U16 Min,600,,400,700,Passed,0.020
Action,,,,,Passed,0.210
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.242
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.223
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.283
Wait,,,,,Passed,0.526
Set UDS_bRoutineActive=1,,,,,Passed,0.542
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.306
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.959
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.746
Switch ON Current measure,,,,,Passed,0.205
Wait,,,,,Passed,1.027
Read Dcs_bMot Measure Current,1.782,A,1,3,Passed,0.152
Wait,,,,,Passed,0.527
Switch ON Current measure,,,,,Passed,0.209
Wait,,,,,Passed,0.530
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,2.725
Wait,,,,,Passed,0.526
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.740
Wait,,,,,Passed,0.526
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,3.445
Wait,,,,,Passed,0.526
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.732
Wait,,,,,Passed,2.026
Read Pls_bMot Measure Current,2.541,A,1,3,Passed,0.163
Wait,,,,,Passed,0.526
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.729
Wait,,,,,Passed,0.526
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.737
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.083
Wait,,,,,Passed,0.126
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.126
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.080
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,1.026
Read UserVar_DogCluPosnRatSnsr,79.553,,60,90,Passed,0.039
Read ADEL_ParkPawlPosnRatSnsr,83.594,,60,90,Passed,0.041
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.072
Wait,,,,,Passed,0.126
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.074
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.082
Wait,,,,,Passed,1.027
Read ADEL_DogCluPosnRatSnsr,7.956,,0,20,Passed,0.036
Read ADEL_ParkPawlPosnRatSnsr,47.571,,40,50,Passed,0.039
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.062
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.082
Switch OFF Current measure,,,,,Passed,0.220
Voltage=6.5,,,,,Passed,0.234
Read FSSMACS_AclState,50,,30,50,Passed,0.046
Read FTSMACS_AclState,3,,3,3,Passed,0.040
Read SASMACS_AclState,2,,2,2,Passed,0.044
Blowing_water,,,,,Passed,4.545
Identity,,,,,Passed,0.039
Identity_OFF,,,,,Passed,0.040
Voltage=12.5V,,,,,Passed,0.263
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.562
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.560
Resolver excitation,11.0787,,10,12,Passed,0.166
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.219
Wait,,,,,Passed,0.527
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.243
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.227
HV_Channel ON,,,,,Passed,0.599
HV_Source ON,,,,,Passed,0.089
Switch On HV_21,,,,,Passed,0.207
Switch On HV_22,,,,,Passed,0.208
HV_Source ON,,,,,Passed,0.075
Apply HV Battery = 450V,,,,,Passed,0.082
Apply HV Battery =2A,,,,,Passed,0.070
Wait,,,,,Passed,1.030
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.042
Wait,,,,,Passed,0.226
HV_Source OFF,,,,,Passed,0.071
HV_Channel OFF,,,,,Passed,0.589
Passive discharge 450V to 60V,17.707,,0,60,Passed,17.743
Switch OFF HV_21,,,,,Passed,0.208
Switch OFF HV_22,,,,,Passed,0.205
Voltage=12.5V,,,,,Passed,0.254
U_LOAD,,,,,Passed,0.068
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.069
Voltage=270V,,,,,Passed,0.102
Apply HV Battery = 270V,,,,,Passed,0.070
Wait,,,,,Passed,0.527
HV_Channel ON,,,,,Passed,0.603
HV_Source ON,,,,,Passed,0.075
Switch On HV_21,,,,,Passed,0.207
Switch On HV_22,,,,,Passed,0.211
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.228
Wait,,,,,Passed,1.026
Switch Measure Current,0.771,A,0.7,0.9,Passed,0.148
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.223
HV_Source OFF,,,,,Passed,0.072
HV_Channel OFF,,,,,Passed,0.596
Switch OFF HV_21,,,,,Passed,0.207
Switch OFF HV_22,,,,,Passed,0.215
HV_Channel ON,,,,,Passed,0.583
HV_Source ON,,,,,Passed,0.076
Switch On HV_21,,,,,Passed,0.207
Switch On HV_22,,,,,Passed,0.213
Apply HV Battery = 450V,,,,,Passed,0.072
Apply HV Battery =2A,,,,,Passed,0.071
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.217
Wait,,,,,Passed,0.227
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.227
Wait,,,,,Passed,0.230
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.224
Wait,,,,,Passed,0.227
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.979
Wait,,,,,Passed,0.229
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.296
Wait,,,,,Passed,0.226
Read FSSMACS_Aclstate,30,,30,50,Passed,0.044
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.282
Wait,,,,,Passed,0.226
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,3.011
Wait,,,,,Passed,0.226
HV_Source OFF,,,,,Passed,0.081
HV_Channel OFF,,,,,Passed,0.592
Active discharge 450V to 60V,1.127,S,0,3,Passed,1.168
Wait,,,,,Passed,0.530
HV_Channel ON,,,,,Passed,0.588
HV_Source ON,,,,,Passed,0.071
Wait,,,,,Passed,0.125
Apply HV Battery = 500V,,,,,Passed,0.071
Apply HV Battery =1A,,,,,Passed,0.074
Wait,,,,,Passed,1.027
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.046
Switch OFF HV_21,,,,,Passed,0.209
