Product Name,JLR
Station Name,EOL
Serial Number,!193530016!_V29113441
DateTime,20191227_172748
Total Test Time,304.569000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read_FS_UbatLV_U16,1170,,900,1300,Passed,0.073
Set_LV_Voltage=12V,,,,,Passed,0.248
Wait,,,,,Passed,0.227
Read_FS_UbatLV_U16,1412,,1200,1600,Passed,0.085
Set_LV_Voltage=14V,,,,,Passed,0.264
Wait,,,,,Passed,0.225
Read_FS_UbatLV_U16,1651,,1400,1800,Passed,0.080
Read Correction,0.00832,,0,1,Passed,0.074
LV_Caculation ,,,,,Passed,0.053
NumericTest,0.00832,,0,1,Passed,0.001
Set_LV_Voltage=12.5V,,,,,Passed,0.259
HV_Channel ON,,,,,Passed,0.596
Apply HV Battery = 0V,,,,,Passed,0.069
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.224
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.222
HV_Source ON,,,,,Passed,0.069
Switch On HV_21,,,,,Passed,0.214
Switch On HV_22,,,,,Passed,0.210
Switch On 12V_8,,,,,Passed,0.208
Switch On 12V_9,,,,,Passed,0.203
Read T_Iuvw3_U16[0],2044,,2024,2080,Passed,0.039
Read T_Iuvw3_U16[1],2058,,2024,2080,Passed,0.039
Read T_Iuvw3_U16[2],2060,,2024,2080,Passed,0.041
Read FS_IbatHV_U16,2048,,2024,2080,Passed,0.042
HV_Channel ON,,,,,Passed,0.593
HV_Source ON,,,,,Passed,0.078
Apply HV Battery = 270V,,,,,Passed,0.072
Apply HV Battery =2A,,,,,Passed,0.069
Wait,,,,,Passed,0.527
Read FSEABHV_UbatHV,269.321,,265,273,Passed,0.042
HV_Source OFF,,,,,Passed,0.078
HV_Channel OFF,,,,,Passed,0.592
Wait,,,,,Passed,0.531
Read FSMAPMT_PmTemp,25.702,,18,26,Passed,0.043
Read FSMADBT_DboardTemp,22.723,,20,40,Passed,0.038
Read FSMACBT_CboardTempHV,23.106,,20,40,Passed,0.044
Read FSMACBT_CboardTempLV,23.191,,20,40,Passed,0.037
Read FSMAICT_CoolingTemp,22.553,,18,30,Passed,0.044
Read FSMAMST_StatorTemp1,83.179,,78,88,Passed,0.039
Read FSMAMST_StatorTemp2,87.168,,78,88,Passed,0.037
Wait,,,,,Passed,0.525
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.226
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.218
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.295
Set MAIN_u16ModeReq=1,,,,,Passed,0.300
Set MAIN_u16ModeReq=1,,,,,Passed,0.294
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.547
MAIN_MSGu8PowerMode=7,,,,,Passed,0.297
Wait,,,,,Passed,0.529
ENS testing ENS_u32Dty,10177,,5000,15000,Passed,1.138
ENS testing ENS_u32Prd,20007,,10000,30000,Passed,1.137
HV_Channel ON,,,,,Passed,0.591
HV_Source ON,,,,,Passed,0.078
Apply HV Battery = 220V,,,,,Passed,0.070
Wait,,,,,Passed,1.024
Read FS_UbatHV_U16,958,,900,1000,Passed,0.078
Apply HV Battery = 280V,,,,,Passed,0.078
Wait,,,,,Passed,1.025
Read FS_UbatHV_U16,1217,,1000,1300,Passed,0.075
Apply HV Battery = 350V,,,,,Passed,0.067
Wait,,,,,Passed,1.025
Read FS_UbatHV_U16,1517,,1400,1600,Passed,0.072
Read Correction,0.233,,0,1,Passed,0.073
HV_Caculation ,,,,,Passed,0.048
Check_the_water,1,,1,1,Passed,1.101
U_LOAD,,,,,Passed,0.069
V_LOAD,,,,,Passed,0.067
W_LOAD,,,,,Passed,0.067
Apply HV Battery =270V,,,,,Passed,0.076
Apply HV Battery =25A,,,,,Passed,0.077
Read FSSMACS_AclState,50,,30,50,Passed,0.041
Read FTSMACS_AclState,3,,3,3,Passed,0.045
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.239
Wait,,,,,Passed,0.127
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.243
Wait,,,,,Passed,0.128
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.282
Wait,,,,,Passed,1.024
Set UDS_bRoutineActive=1,,,,,Passed,0.287
Wait,,,,,Passed,1.025
Read FSSMACS_Aclstate,50,,30,50,Passed,0.038
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.219
Wait,,,,,Passed,0.529
Set MAIN_u16ModeReq=0,,,,,Passed,0.042
Read FSSMACS_Aclstate,31,,30,31,Passed,0.040
Wait,,,,,Passed,0.525
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.234
Wait,,,,,Passed,0.534
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.224
Wait,,,,,Passed,0.526
Read FTSMACS_AclState,8,,8,8,Passed,0.052
Wait,,,,,Passed,0.524
Read FSSMACS_Aclstate,31,,30,31,Passed,0.039
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.242
Wait,,,,,Passed,0.527
Set_U_DutyCycle= 0.548,,,,,Passed,0.243
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1559,,1000,3000,Passed,0.072
Read U Current,-342.284,,-500,500,Passed,0.178
Set_U_DutyCycle= 0.545,,,,,Passed,0.241
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],1683,,1000,3000,Passed,0.074
Read U Current,-254.001,,-500,500,Passed,0.186
Set_U_DutyCycle= 0.54,,,,,Passed,0.224
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],1870,,1000,3000,Passed,0.080
Read U Current,-120.773,,-500,500,Passed,0.192
Set_U_DutyCycle= 0.5,,,,,Passed,0.221
Wait,,,,,Passed,0.524
Set FSTCGTC_BenchPhaCurTgtC=0,2049,,1000,3000,Passed,0.077
Read U Current,1.746,,-500,500,Passed,0.182
Set_U_DutyCycle= 0.46,,,,,Passed,0.224
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[0],2264,,1000,3000,Passed,0.077
Read U Current,152.0529,,-500,500,Passed,0.199
Set_U_DutyCycle= 0.455,,,,,Passed,0.227
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[0],2471,,1000,3000,Passed,0.072
Read U Current,296.438,,-500,500,Passed,0.201
Set_U_DutyCycle= 0.452,,,,,Passed,0.221
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[0],2612,,1000,3000,Passed,0.072
Read U Current,395.572,,-500,500,Passed,0.182
Set_V_DutyCycle= 0.548,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],1547,,1000,3000,Passed,0.073
Read V Current,-365.9668,,-500,500,Passed,0.203
Set_V_DutyCycle= 0.545,,,,,Passed,0.220
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[1],1677,,1000,3000,Passed,0.096
Read V Current,-271.9101,,-500,500,Passed,0.190
Set_V_DutyCycle= 0.54,,,,,Passed,0.219
Wait,,,,,Passed,0.527
Read FT_Iuvw3_U16[1],1869,,1000,3000,Passed,0.077
Read V Current,-132.210,,-500,500,Passed,0.179
Set_V_DutyCycle= 0.5,,,,,Passed,0.238
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[1],2059,,1000,3000,Passed,0.079
Read V Current,1.336,,-500,500,Passed,0.183
Set_V_DutyCycle= 0.46,,,,,Passed,0.225
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[1],2265,,1000,3000,Passed,0.078
Read V Current,148.934,,-500,500,Passed,0.200
Set_V_DutyCycle= 0.455,,,,,Passed,0.249
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2473,,1000,3000,Passed,0.081
Read V Current,295.172,,-500,500,Passed,0.184
Set_V_DutyCycle= 0.452,,,,,Passed,0.220
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[1],2608,,1000,3000,Passed,0.076
Read V Current,396.280,,-500,500,Passed,0.188
Set_W_DutyCycle= 0.548,,,,,Passed,0.225
Wait,,,,,Passed,0.525
Read FT_Iuvw3_U16[2],1562,,1000,3000,Passed,0.072
Read W Current,-354.9389,,-500,500,Passed,0.182
Set_W_DutyCycle= 0.545,,,,,Passed,0.239
Wait,,,,,Passed,0.531
Read FT_Iuvw3_U16[2],1695,,1000,3000,Passed,0.080
Read W Current,-258.281,,-500,500,Passed,0.194
Set_W_DutyCycle= 0.54,,,,,Passed,0.226
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[2],1889,,1000,3000,Passed,0.073
Read W Current,-116.468,,-500,500,Passed,0.183
Set_W_DutyCycle= 0.5,,,,,Passed,0.229
Wait,,,,,Passed,0.528
Read FT_Iuvw3_U16[2],2059,,1000,3000,Passed,0.076
Read W Current,1.150,,-500,500,Passed,0.194
Set_W_DutyCycle= 0.46,,,,,Passed,0.221
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2241,,1000,3000,Passed,0.079
Read W Current,134.0348,,-500,500,Passed,0.180
Set_W_DutyCycle= 0.455,,,,,Passed,0.227
Wait,,,,,Passed,0.529
Read FT_Iuvw3_U16[2],2449,,1000,3000,Passed,0.074
Read W Current,282.343,,-500,500,Passed,0.182
Set_W_DutyCycle= 0.452,,,,,Passed,0.220
Wait,,,,,Passed,0.526
Read FT_Iuvw3_U16[2],2589,,1000,3000,Passed,0.074
Read W Current,382.716,,-500,500,Passed,0.195
DutyCycle OFF,,,,,Passed,0.236
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.230
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.221
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.224
Wait,,,,,Passed,2.029
Read Correction U,0.699,,0.5,1,Passed,0.074
Current_Caculation,,,,,Passed,0.062
Read Correction V,0.716,,0.5,1,Passed,0.088
Current_Caculation,,,,,Passed,0.059
Read Correction W,0.717,,0.5,1,Passed,0.081
Current_Caculation,,,,,Passed,0.073
Wait,,,,,Passed,0.531
get_gain,,,,,Passed,0.034
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.222
Wait,,,,,Passed,0.527
get_gain,,,,,Passed,0.029
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.222
Wait,,,,,Passed,0.533
get_gain,,,,,Passed,0.037
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.227
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.225
Set SAMTBHV_GainCorrnC,,,,,Passed,0.225
get_gain,,,,,Passed,0.033
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.228
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.229
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.225
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.222
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.223
get_gain,,,,,Passed,0.030
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.231
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.221
get_gain,,,,,Passed,0.031
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.226
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.233
Wait,,,,,Passed,0.526
Read FSMABLV_UbatLVCorGainC,0.990,,0.9,1.1,Passed,0.033
Read FSMABLV_UbatLVCorOffsetC,32.0187,,-100,100,Passed,0.031
Read HV_CorGainC,1.0130,,0.9,1.1,Passed,0.034
Read HV_CorOffsetC,-12.440,,-50,50,Passed,0.029
Read FTEAMPI_A2DGainIsuLC,1.0274,,0.9,1.1,Passed,0.028
Read FTEAMPI_A2DGainIsvLC,1.0343,,0.9,1.1,Passed,0.028
Read FTEAMPI_A2DGainIswLC,1.0417,,0.9,1.1,Passed,0.034
Read SAMTLCS_A2DGainIsuLC,1.0274,,0.9,1.1,Passed,0.032
Read SAMTLCS_A2DGainIsvLC,1.0343,,0.9,1.1,Passed,0.034
Read SAMTLCS_A2DGainIswLC,1.0417,,0.9,1.1,Passed,0.029
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.230
Wait,,,,,Passed,0.179
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.229
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.293
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.534
Set UDS_bRoutineActive=1,,,,,Passed,0.298
Wait,,,,,Passed,0.525
Read FSSMACS_AclState,31,,30,50,Passed,0.038
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.240
Set MAIN_u16ModeReq=0,,,,,Passed,0.043
Wait,,,,,Passed,0.532
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.220
Wait,,,,,Passed,0.526
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.302
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.311
Wait,,,,,Passed,0.176
MAIN_bShutDownReq=1,,,,,Passed,0.303
MAIN_bShutDownReq=1,,,,,Passed,0.299
Wait,,,,,Passed,0.524
HV_Source OFF,,,,,Passed,0.066
HV_Channel OFF,,,,,Passed,0.570
Switch OFF HV_21,,,,,Passed,0.198
Switch OFF HV_22,,,,,Passed,0.199
Switch OFF _41,,,,,Passed,0.197
Disconnect,,,,,Passed,3.703
12V_DC_Source,,,,,Passed,0.237
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.190
Switch OFF 12V_9,,,,,Passed,0.191
Wait,,,,,Passed,0.524
Switch On 12V_8,,,,,Passed,0.189
Switch On 12V_9,,,,,Passed,0.192
Voltage=12.5V,,,,,Passed,0.227
Current=5A,,,,,Passed,0.241
12V_DC_Source,,,,,Passed,0.230
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,6.966
Wait,,,,,Passed,0.527
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.042
Wait,,,,,Passed,1.525
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.063
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.065
HV_CorGainC,1,,1,1,Passed,0.062
HV_CorOffsetC,1,,1,1,Passed,0.066
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.069
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.061
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.065
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.065
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.064
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.069
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.224
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.224
HV_Channel ON,,,,,Passed,0.663
HV_Source ON,,,,,Passed,0.078
Switch On HV_21,,,,,Passed,0.218
Switch On HV_22,,,,,Passed,0.223
Apply HV Battery = 360V,,,,,Passed,0.080
Apply HV Battery =25A,,,,,Passed,0.069
HV_Source ON,,,,,Passed,0.077
Wait,,,,,Passed,0.529
U_LOAD,,,,,Passed,0.075
V_LOAD,,,,,Passed,0.076
W_LOAD,,,,,Passed,0.067
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.227
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.228
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.287
Wait,,,,,Passed,0.529
Set UDS_bRoutineActive=1,,,,,Passed,0.541
Wait,,,,,Passed,0.526
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.223
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.224
Wait,,,,,Passed,0.530
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.230
Wait,,,,,Passed,0.527
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.232
Wait,,,,,Passed,0.534
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.241
Set MAIN_u16ModeReq=1,,,,,Passed,0.283
Wait,,,,,Passed,0.526
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.220
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.227
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.226
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.236
Read FSSMACS_AclState,50,,30,50,Passed,0.040
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.226
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.203
Check FSMAPMT_PmTemp,66.430,,40,90,Passed,0.052
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.045
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.038
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.042
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.038
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.048
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.041
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.238
Disconnect,,,,,Passed,2.142
HV_Source OFF,,,,,Passed,0.089
HV_Channel OFF,,,,,Passed,0.620
Switch OFF HV_21,,,,,Passed,0.191
Switch OFF HV_22,,,,,Passed,0.193
12V_DC_Source,,,,,Passed,0.228
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.190
Switch OFF 12V_9,,,,,Passed,0.189
Switch OFF Current measure,,,,,Passed,0.191
Disconnect,,,,,Passed,0.031
Switch On 12V_8,,,,,Passed,0.189
Switch On 12V_9,,,,,Passed,0.191
12V_DC_Source,,,,,Passed,0.228
Voltage=12.5V,,,,,Passed,0.248
Current=5A,,,,,Passed,0.221
12V_DC_Source,,,,,Passed,0.235
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.069
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,7.163
Wait,,,,,Passed,0.525
Read FT_ResolverSin_U16,,,,,Passed,1.286
Read FT_ResolverSin_U16 Max,3462,,3000,3899,Passed,0.017
Read FT_ResolverSin_U16 Min,584,,400,700,Passed,0.018
Read FT_ResolverCos_U16,,,,,Passed,1.294
Read FT_ResolverCos_U16 Max,3478,,3000,3899,Passed,0.018
Read FT_ResolverCos_U16 Min,590,,400,700,Passed,0.018
Action,,,,,Passed,0.226
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.220
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.228
Wait,,,,,Passed,0.527
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.284
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.311
Wait,,,,,Passed,0.524
Set UDS_bRoutineActive=1,,,,,Passed,0.285
Wait,,,,,Passed,0.528
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.753
Wait,,,,,Passed,0.525
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.978
Switch ON Current measure,,,,,Passed,0.228
Wait,,,,,Passed,1.027
Read Dcs_bMot Measure Current,2.127,A,1,3,Passed,0.147
Wait,,,,,Passed,0.528
Switch ON Current measure,,,,,Passed,0.237
Wait,,,,,Passed,0.526
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,3.223
Wait,,,,,Passed,0.528
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.743
Wait,,,,,Passed,0.530
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.719
Wait,,,,,Passed,0.526
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.723
Wait,,,,,Passed,2.028
Read Pls_bMot Measure Current,2.483,A,1,3,Passed,0.145
Wait,,,,,Passed,0.528
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.733
Wait,,,,,Passed,0.525
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,2.737
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.079
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.078
Wait,,,,,Passed,0.129
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,1.028
Read UserVar_DogCluPosnRatSnsr,79.514,,60,90,Passed,0.039
Read ADEL_ParkPawlPosnRatSnsr,83.823,,60,90,Passed,0.037
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.075
Wait,,,,,Passed,0.126
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.077
Wait,,,,,Passed,0.126
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.085
Wait,,,,,Passed,0.127
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.085
Wait,,,,,Passed,1.030
Read ADEL_DogCluPosnRatSnsr,7.950,,0,20,Passed,0.042
Read ADEL_ParkPawlPosnRatSnsr,47.577,,40,50,Passed,0.035
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.067
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Switch OFF Current measure,,,,,Passed,0.225
Voltage=6.5,,,,,Passed,0.255
Read FSSMACS_AclState,50,,30,50,Passed,0.038
Read FTSMACS_AclState,3,,3,3,Passed,0.041
Read SASMACS_AclState,2,,2,2,Passed,0.044
Blowing_water,,,,,Passed,4.544
Identity,,,,,Passed,0.041
Identity_OFF,,,,,Passed,0.045
Voltage=12.5V,,,,,Passed,0.253
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.559
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.558
Resolver excitation,11.132,,10,12,Passed,0.173
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.242
Wait,,,,,Passed,0.525
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.232
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.226
HV_Channel ON,,,,,Passed,0.642
HV_Source ON,,,,,Passed,0.079
Switch On HV_21,,,,,Passed,0.227
Switch On HV_22,,,,,Passed,0.215
HV_Source ON,,,,,Passed,0.069
Apply HV Battery = 450V,,,,,Passed,0.076
Apply HV Battery =2A,,,,,Passed,0.069
Wait,,,,,Passed,1.025
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.046
Wait,,,,,Passed,0.225
HV_Source OFF,,,,,Passed,0.079
HV_Channel OFF,,,,,Passed,0.656
Passive discharge 450V to 60V,18.391,,0,60,Passed,18.425
Switch OFF HV_21,,,,,Passed,0.211
Switch OFF HV_22,,,,,Passed,0.237
Voltage=12.5V,,,,,Passed,0.256
U_LOAD,,,,,Passed,0.068
V_LOAD,,,,,Passed,0.074
W_LOAD,,,,,Passed,0.071
Voltage=270V,,,,,Passed,0.103
Apply HV Battery = 270V,,,,,Passed,0.070
Wait,,,,,Passed,0.526
HV_Channel ON,,,,,Passed,0.660
HV_Source ON,,,,,Passed,0.078
Switch On HV_21,,,,,Passed,0.230
Switch On HV_22,,,,,Passed,0.232
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.243
Wait,,,,,Passed,1.024
Switch Measure Current,0.765,A,0.7,0.9,Passed,0.154
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.232
HV_Source OFF,,,,,Passed,0.078
HV_Channel OFF,,,,,Passed,0.654
Switch OFF HV_21,,,,,Passed,0.233
Switch OFF HV_22,,,,,Passed,0.220
HV_Channel ON,,,,,Passed,0.658
HV_Source ON,,,,,Passed,0.079
Switch On HV_21,,,,,Passed,0.231
Switch On HV_22,,,,,Passed,0.220
Apply HV Battery = 450V,,,,,Passed,0.078
Apply HV Battery =2A,,,,,Passed,0.071
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.222
Wait,,,,,Passed,0.225
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.221
Wait,,,,,Passed,0.226
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.222
Wait,,,,,Passed,0.225
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.989
Wait,,,,,Passed,0.230
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.519
Wait,,,,,Passed,0.224
Read FSSMACS_Aclstate,30,,30,50,Passed,0.040
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.286
Wait,,,,,Passed,0.228
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.738
Wait,,,,,Passed,0.224
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.651
Active discharge 450V to 60V,1.0970,S,0,3,Passed,1.138
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.682
HV_Source ON,,,,,Passed,0.072
Wait,,,,,Passed,0.126
Apply HV Battery = 500V,,,,,Passed,0.076
Apply HV Battery =1A,,,,,Passed,0.078
Wait,,,,,Passed,1.025
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.043
