Product Name,JLR
Station Name,EOL
Serial Number,!193530010!_V29113441
DateTime,20191227_171152
Total Test Time,308.219000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read FT_Iuvw3_U16[2],2570,,1000,3000,Passed,0.072
Read W Current,370.690,,-500,500,Passed,0.188
DutyCycle OFF,,,,,Passed,0.232
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.231
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.233
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.228
Wait,,,,,Passed,2.032
Read Correction U,0.704,,0.5,1,Passed,0.074
Current_Caculation,,,,,Passed,0.118
Read Correction V,0.715,,0.5,1,Passed,0.076
Current_Caculation,,,,,Passed,0.060
Read Correction W,0.716,,0.5,1,Passed,0.072
Current_Caculation,,,,,Passed,0.075
Wait,,,,,Passed,0.524
get_gain,,,,,Passed,0.060
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.226
Wait,,,,,Passed,0.533
get_gain,,,,,Passed,0.028
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.226
Wait,,,,,Passed,0.528
get_gain,,,,,Passed,0.037
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.222
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.224
Set SAMTBHV_GainCorrnC,,,,,Passed,0.220
get_gain,,,,,Passed,0.029
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.228
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.221
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.230
get_gain,,,,,Passed,0.029
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.223
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.238
get_gain,,,,,Passed,0.036
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.225
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.230
get_gain,,,,,Passed,0.031
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.233
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.221
Wait,,,,,Passed,0.526
Read FSMABLV_UbatLVCorGainC,0.988,,0.9,1.1,Passed,0.077
Read FSMABLV_UbatLVCorOffsetC,43.675,,-100,100,Passed,0.034
Read HV_CorGainC,1.0165,,0.9,1.1,Passed,0.030
Read HV_CorOffsetC,-12.350,,-50,50,Passed,0.035
Read FTEAMPI_A2DGainIsuLC,1.0347,,0.9,1.1,Passed,0.036
Read FTEAMPI_A2DGainIsvLC,1.0340,,0.9,1.1,Passed,0.037
Read FTEAMPI_A2DGainIswLC,1.0391,,0.9,1.1,Passed,0.030
Read SAMTLCS_A2DGainIsuLC,1.0347,,0.9,1.1,Passed,0.037
Read SAMTLCS_A2DGainIsvLC,1.0340,,0.9,1.1,Passed,0.029
Read SAMTLCS_A2DGainIswLC,1.0391,,0.9,1.1,Passed,0.036
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.232
Wait,,,,,Passed,0.180
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.228
Wait,,,,,Passed,0.531
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.283
Wait,,,,,Passed,0.532
Set UDS_bRoutineActive=1,,,,,Passed,0.298
Set UDS_bRoutineActive=1,,,,,Passed,0.534
Wait,,,,,Passed,0.524
Read FSSMACS_AclState,31,,30,50,Passed,0.041
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.246
Set MAIN_u16ModeReq=0,,,,,Passed,0.043
Wait,,,,,Passed,0.531
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.221
Wait,,,,,Passed,0.524
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.304
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.301
Wait,,,,,Passed,0.182
MAIN_bShutDownReq=1,,,,,Passed,0.290
MAIN_bShutDownReq=1,,,,,Passed,1.294
Wait,,,,,Passed,0.526
HV_Source OFF,,,,,Passed,0.085
HV_Channel OFF,,,,,Passed,0.598
Switch OFF HV_21,,,,,Passed,0.210
Switch OFF HV_22,,,,,Passed,0.205
Switch OFF _41,,,,,Passed,0.213
Disconnect,,,,,Passed,4.211
12V_DC_Source,,,,,Passed,0.254
Wait,,,,,Passed,0.525
Switch OFF 12V_8,,,,,Passed,0.187
Switch OFF 12V_9,,,,,Passed,0.189
Wait,,,,,Passed,0.525
Switch On 12V_8,,,,,Passed,0.189
Switch On 12V_9,,,,,Passed,0.188
Voltage=12.5V,,,,,Passed,0.227
Current=5A,,,,,Passed,0.228
12V_DC_Source,,,,,Passed,0.227
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.067
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,6.809
Wait,,,,,Passed,0.527
Check MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.044
Wait,,,,,Passed,1.527
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.073
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.065
HV_CorGainC,1,,1,1,Passed,0.067
HV_CorOffsetC,1,,1,1,Passed,0.062
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.060
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.067
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.059
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.070
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.067
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.066
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.219
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.219
HV_Channel ON,,,,,Passed,0.652
HV_Source ON,,,,,Passed,0.070
Switch On HV_21,,,,,Passed,0.221
Switch On HV_22,,,,,Passed,0.221
Apply HV Battery = 360V,,,,,Passed,0.069
Apply HV Battery =25A,,,,,Passed,0.077
HV_Source ON,,,,,Passed,0.075
Wait,,,,,Passed,0.524
U_LOAD,,,,,Passed,0.070
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.065
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.248
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.229
Wait,,,,,Passed,0.527
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.283
Wait,,,,,Passed,0.525
Set UDS_bRoutineActive=1,,,,,Passed,0.290
Wait,,,,,Passed,0.525
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.234
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.222
Wait,,,,,Passed,0.526
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.231
Wait,,,,,Passed,0.527
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.221
Wait,,,,,Passed,0.526
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.236
Set MAIN_u16ModeReq=1,,,,,Passed,0.298
Wait,,,,,Passed,0.533
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.251
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.236
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.228
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.230
Read FSSMACS_AclState,50,,30,50,Passed,0.049
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.228
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.202
Check FSMAPMT_PmTemp,63.587,,40,90,Passed,0.041
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.039
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.058
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.036
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.041
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.040
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.036
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.259
Disconnect,,,,,Passed,2.074
HV_Source OFF,,,,,Passed,0.078
HV_Channel OFF,,,,,Passed,0.624
Switch OFF HV_21,,,,,Passed,0.191
Switch OFF HV_22,,,,,Passed,0.189
12V_DC_Source,,,,,Passed,0.231
Wait,,,,,Passed,0.524
Switch OFF 12V_8,,,,,Passed,0.188
Switch OFF 12V_9,,,,,Passed,0.187
Switch OFF Current measure,,,,,Passed,0.189
Disconnect,,,,,Passed,0.031
Switch On 12V_8,,,,,Passed,0.187
Switch On 12V_9,,,,,Passed,0.190
12V_DC_Source,,,,,Passed,0.248
Voltage=12.5V,,,,,Passed,0.227
Current=5A,,,,,Passed,0.230
12V_DC_Source,,,,,Passed,0.225
Wait,,,,,Passed,0.523
Wake up,,,,,Passed,1.066
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,7.091
Wait,,,,,Passed,0.528
Read FT_ResolverSin_U16,,,,,Passed,1.309
Read FT_ResolverSin_U16 Max,3455,,3000,3899,Passed,0.038
Read FT_ResolverSin_U16 Min,606,,400,700,Passed,0.018
Read FT_ResolverCos_U16,,,,,Passed,1.258
Read FT_ResolverCos_U16 Max,3461,,3000,3899,Passed,0.020
Read FT_ResolverCos_U16 Min,606,,400,700,Passed,0.021
Action,,,,,Passed,0.214
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.229
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.220
Wait,,,,,Passed,0.528
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.277
Wait,,,,,Passed,0.527
Set UDS_bRoutineActive=1,,,,,Passed,0.302
Wait,,,,,Passed,0.524
Set UDS_bRoutineActive=1,,,,,Passed,0.301
Wait,,,,,Passed,0.525
UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,2.963
Wait,,,,,Passed,0.530
UserVar_Dcs_MotCurReqByp_Cal=1,,,,,Passed,2.732
Switch ON Current measure,,,,,Passed,0.210
Wait,,,,,Passed,1.029
Read Dcs_bMot Measure Current,2.633,A,1,3,Passed,0.231
Wait,,,,,Passed,0.531
Switch ON Current measure,,,,,Passed,0.221
Wait,,,,,Passed,0.528
UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,3.442
Wait,,,,,Passed,0.526
UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,2.724
Wait,,,,,Passed,0.524
UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,2.724
Wait,,,,,Passed,0.525
UserVar_Pls_MotCurReqByp_Cal=1,,,,,Passed,2.714
Wait,,,,,Passed,2.024
Read Pls_bMot Measure Current,2.494,A,1,3,Passed,0.144
Wait,,,,,Passed,0.527
UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,2.723
Wait,,,,,Passed,0.524
UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,3.006
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.073
Wait,,,,,Passed,0.125
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.072
Wait,,,,,Passed,0.126
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.075
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.080
Wait,,,,,Passed,1.025
Read UserVar_DogCluPosnRatSnsr,79.715,,60,90,Passed,0.040
Read ADEL_ParkPawlPosnRatSnsr,83.698,,60,90,Passed,0.038
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.128
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.079
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.076
Wait,,,,,Passed,0.124
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.079
Wait,,,,,Passed,1.028
Read ADEL_DogCluPosnRatSnsr,7.968,,0,20,Passed,0.034
Read ADEL_ParkPawlPosnRatSnsr,47.568,,40,50,Passed,0.045
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.125
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.069
Switch OFF Current measure,,,,,Passed,0.226
Voltage=6.5,,,,,Passed,0.268
Read FSSMACS_AclState,50,,30,50,Passed,0.041
Read FTSMACS_AclState,3,,3,3,Passed,0.040
Read SASMACS_AclState,2,,2,2,Passed,0.040
Blowing_water,,,,,Passed,4.615
Identity,,,,,Passed,0.039
Identity_OFF,,,,,Passed,0.038
Voltage=12.5V,,,,,Passed,0.251
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.563
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.564
Resolver excitation,11.00994,,10,12,Passed,0.380
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.229
Wait,,,,,Passed,0.525
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.229
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.225
HV_Channel ON,,,,,Passed,0.652
HV_Source ON,,,,,Passed,0.076
Switch On HV_21,,,,,Passed,0.215
Switch On HV_22,,,,,Passed,0.220
HV_Source ON,,,,,Passed,0.079
Apply HV Battery = 450V,,,,,Passed,0.077
Apply HV Battery =2A,,,,,Passed,0.074
Wait,,,,,Passed,1.028
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.042
Wait,,,,,Passed,0.224
HV_Source OFF,,,,,Passed,0.074
HV_Channel OFF,,,,,Passed,0.659
Passive discharge 450V to 60V,16.931,,0,60,Passed,17.011
Switch OFF HV_21,,,,,Passed,0.230
Switch OFF HV_22,,,,,Passed,0.234
Voltage=12.5V,,,,,Passed,0.246
U_LOAD,,,,,Passed,0.076
V_LOAD,,,,,Passed,0.068
W_LOAD,,,,,Passed,0.075
Voltage=270V,,,,,Passed,0.100
Apply HV Battery = 270V,,,,,Passed,0.069
Wait,,,,,Passed,0.528
HV_Channel ON,,,,,Passed,0.644
HV_Source ON,,,,,Passed,0.071
Switch On HV_21,,,,,Passed,0.224
Switch On HV_22,,,,,Passed,0.234
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.222
Wait,,,,,Passed,1.024
Switch Measure Current,0.769,A,0.7,0.9,Passed,0.154
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.236
HV_Source OFF,,,,,Passed,0.077
HV_Channel OFF,,,,,Passed,0.668
Switch OFF HV_21,,,,,Passed,0.225
Switch OFF HV_22,,,,,Passed,0.207
HV_Channel ON,,,,,Passed,0.663
HV_Source ON,,,,,Passed,0.079
Switch On HV_21,,,,,Passed,0.225
Switch On HV_22,,,,,Passed,0.223
Apply HV Battery = 450V,,,,,Passed,0.080
Apply HV Battery =2A,,,,,Passed,0.075
Set MAIN_u8GKNAppliBattBYPC=0,,,,,Passed,0.223
Wait,,,,,Passed,0.226
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.224
Wait,,,,,Passed,0.225
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.219
Wait,,,,,Passed,0.228
Wite MAIN_MSGbHVBattContactorStatus=1,,,,,Passed,2.739
Wait,,,,,Passed,0.225
Set MAIN_MSGu8EMOperatingModeReqExt=0,,,,,Passed,0.294
Wait,,,,,Passed,0.229
Read FSSMACS_Aclstate,30,,30,50,Passed,0.037
Set MAIN_MSGu8EMOperatingModeReqExt=7,,,,,Passed,0.291
Wait,,,,,Passed,0.226
Wite MAIN_MSGbHVBattContactorStatus=0,,,,,Passed,2.986
Wait,,,,,Passed,0.228
HV_Source OFF,,,,,Passed,0.076
HV_Channel OFF,,,,,Passed,0.661
Active discharge 450V to 60V,1.0590,S,0,3,Passed,1.093
Wait,,,,,Passed,0.525
HV_Channel ON,,,,,Passed,0.661
HV_Source ON,,,,,Passed,0.078
Wait,,,,,Passed,0.125
Apply HV Battery = 500V,,,,,Passed,0.068
Apply HV Battery =1A,,,,,Passed,0.088
Wait,,,,,Passed,1.024
Read MAIN_VSIRxaFaultBOverVoltVBat,OFF,,OFF,,Passed,0.036
Switch OFF HV_21,,,,,Passed,0.234
